invoice_no,customer_id,product_id,stock_code,product_name,description,category,quantity,unit_price,total_spend,transaction_date,country,device
INV_006260,CUST_00190,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,5,104.35,521.75,2024-07-20 16:35:33,Germany,Desktop
INV_006296,CUST_01215,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,1,162.38,162.38,2024-11-18 10:47:27,United Kingdom,Desktop
INV_007881,CUST_01935,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,2,153.68,307.36,2024-04-01 23:24:07,Australia,Desktop
INV_006829,CUST_00953,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,3,162.38,487.14,2024-03-23 20:30:29,United Kingdom,Desktop
INV_001888,CUST_01467,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,2,171.78,343.56,2024-09-18 22:43:34,United Kingdom,Desktop
INV_004177,CUST_00571,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,1,175.88,175.88,2024-03-20 07:35:32,United Kingdom,Desktop
INV_007738,CUST_01665,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,2,21.94,43.88,2024-08-16 09:44:44,United Kingdom,Desktop
INV_000961,CUST_02200,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,2,112.64,225.28,2024-03-13 14:35:31,United States,Desktop
INV_004324,CUST_02087,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-02-02 12:58:28,United States,Desktop
INV_003537,CUST_01529,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,1,170.25,170.25,2024-02-13 23:24:46,United States,Desktop
INV_007010,CUST_01290,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-04-30 03:09:53,United States,Desktop
INV_001364,CUST_00058,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,2,162.38,324.76,2024-12-12 10:06:07,United States,Desktop
INV_004028,CUST_02061,PROD_0044,PROD_0044,Product 44 Essential,Product 44 Essential,Electronics,5,153.57,767.85,2024-03-05 23:23:35,Germany,Desktop
INV_001216,CUST_00006,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-01-19 16:46:00,United States,Desktop
INV_002694,CUST_00558,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,4,149.59,598.36,2024-01-02 04:40:06,United States,Desktop
INV_006238,CUST_01081,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,1,29.33,29.33,2024-10-10 05:12:23,United States,Desktop
INV_000169,CUST_00625,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,2,32.2,64.4,2024-04-02 15:24:00,United States,Desktop
INV_003088,CUST_02121,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,3,117.57,352.71,2024-08-15 18:00:58,Germany,Desktop
INV_006094,CUST_00735,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,8,123.74,989.92,2024-03-17 01:30:38,France,Desktop
INV_003715,CUST_00994,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,2,117.57,235.14,2024-03-22 20:12:52,France,Desktop
INV_005016,CUST_01996,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-10-21 13:21:18,United States,Desktop
INV_004269,CUST_00318,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,3,17.38,52.14,2024-07-15 21:00:14,United States,Desktop
INV_004655,CUST_00323,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-05-11 04:16:12,Australia,Desktop
INV_000976,CUST_01184,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,3,165.24,495.72,2024-02-24 11:39:30,United States,Desktop
INV_000190,CUST_01785,PROD_0038,PROD_0038,Product 38 Modern,Product 38 Modern,Electronics,5,199.23,996.15,2024-11-16 16:24:15,Germany,Desktop
INV_006967,CUST_02263,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-02-11 14:44:22,United States,Desktop
INV_006169,CUST_02363,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,2,184.1,368.2,2024-05-25 18:17:14,Germany,Desktop
INV_006721,CUST_00815,PROD_0016,PROD_0016,Product 16 Eco,Product 16 Eco,Electronics,1,117.57,117.57,2024-09-17 14:38:47,France,Desktop
INV_004051,CUST_02322,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,5,162.38,811.9,2024-11-03 18:52:25,France,Desktop
INV_006080,CUST_02451,PROD_0038,PROD_0038,Product 38 Modern,Product 38 Modern,Electronics,2,199.23,398.46,2024-07-27 12:11:15,Germany,Desktop
INV_007743,CUST_01770,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,2,176.34,352.68,2024-06-12 23:38:23,United States,Desktop
INV_003767,CUST_00577,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,2,184.1,368.2,2024-10-25 13:58:30,Germany,Desktop
INV_000367,CUST_02213,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-06-11 18:32:40,United Kingdom,Desktop
INV_006514,CUST_01958,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-01-03 14:41:44,United States,Desktop
INV_004451,CUST_00966,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,5,43.76,218.8,2024-05-04 23:44:49,United Kingdom,Desktop
INV_007100,CUST_00355,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,1,159.45,159.45,2024-12-06 16:37:25,United Kingdom,Desktop
INV_002114,CUST_01588,PROD_0025,PROD_0025,Product 25 Eco,Product 25 Eco,Electronics,1,138.49,138.49,2024-10-04 03:57:19,Canada,Desktop
INV_000416,CUST_01683,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,4,32.2,128.8,2024-05-17 07:46:22,Canada,Desktop
INV_006685,CUST_00032,PROD_0038,PROD_0038,Product 38 Modern,Product 38 Modern,Electronics,2,199.23,398.46,2024-03-27 03:40:11,Germany,Desktop
INV_005606,CUST_01958,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-01-26 22:47:49,Japan,Desktop
INV_000973,CUST_00565,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,2,47.98,95.96,2024-08-11 05:34:50,United States,Desktop
INV_002002,CUST_00792,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-03-28 21:01:04,United States,Desktop
INV_000788,CUST_00890,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,4,104.35,417.4,2024-10-19 23:23:03,Canada,Desktop
INV_002608,CUST_02327,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,2,43.76,87.52,2024-07-18 21:54:33,Canada,Desktop
INV_004549,CUST_00783,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,1,62.22,62.22,2024-10-17 06:21:05,Germany,Desktop
INV_002123,CUST_01807,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,2,128.81,257.62,2024-09-17 15:19:46,United States,Desktop
INV_006220,CUST_00507,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,6,17.38,104.28,2024-07-30 09:58:11,United States,Desktop
INV_002532,CUST_00120,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,6,35.31,211.86,2024-02-05 06:07:28,United States,Desktop
INV_001550,CUST_02485,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,1,154.87,154.87,2024-02-03 14:17:13,United States,Desktop
INV_006946,CUST_02208,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,1,5.62,5.62,2024-05-27 09:15:40,Germany,Desktop
INV_002974,CUST_00470,PROD_0014,PROD_0014,Product 14 Modern,Product 14 Modern,Electronics,1,29.33,29.33,2024-02-08 13:51:23,United Kingdom,Desktop
INV_001960,CUST_00035,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,1,171.78,171.78,2024-01-26 20:44:11,United States,Desktop
INV_000246,CUST_00921,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-09-08 12:23:35,United States,Desktop
INV_007729,CUST_01787,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,2,17.38,34.76,2024-11-10 01:17:18,United States,Desktop
INV_002052,CUST_00133,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,2,59.19,118.38,2024-09-16 00:51:30,United Kingdom,Desktop
INV_005768,CUST_01289,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,3,171.78,515.34,2024-07-08 05:14:03,United States,Desktop
INV_003539,CUST_00483,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-04-22 15:35:57,United States,Desktop
INV_000440,CUST_00883,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,1,47.98,47.98,2024-10-20 04:34:48,United Kingdom,Desktop
INV_001131,CUST_01337,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,4,171.78,687.12,2024-05-03 12:30:46,United Kingdom,Desktop
INV_005907,CUST_02494,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,3,32.2,96.6,2024-08-10 02:28:20,United States,Desktop
INV_005787,CUST_01105,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,2,176.34,352.68,2024-01-24 06:11:13,United States,Desktop
INV_000751,CUST_02153,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,2,174.74,349.48,2024-06-22 11:59:34,United Kingdom,Desktop
INV_007542,CUST_00071,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,2,141.13,282.26,2024-07-23 05:02:23,Germany,Desktop
INV_004206,CUST_01001,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,2,132.8,265.6,2024-04-23 13:29:02,United States,Desktop
INV_006284,CUST_00509,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,6,59.19,355.14,2024-01-21 17:43:38,United States,Desktop
INV_001223,CUST_01070,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-02-10 16:06:29,United States,Desktop
INV_004349,CUST_02340,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,2,36.85,73.7,2024-06-14 15:17:31,Germany,Desktop
INV_000574,CUST_00740,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,1,150.66,150.66,2024-07-30 20:11:23,United States,Desktop
INV_002661,CUST_01284,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,1,141.13,141.13,2024-05-07 21:10:01,France,Desktop
INV_006469,CUST_01205,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,2,36.85,73.7,2024-03-13 02:44:45,United Kingdom,Desktop
INV_001579,CUST_00551,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-09-20 22:08:46,Germany,Desktop
INV_007791,CUST_01510,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-09-27 06:32:54,Australia,Desktop
INV_003723,CUST_00052,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,1,32.2,32.2,2024-08-09 01:10:17,France,Desktop
INV_000715,CUST_01177,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,2,23.08,46.16,2024-05-04 17:29:59,United States,Desktop
INV_006321,CUST_00483,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,5,159.45,797.25,2024-02-25 07:47:19,Canada,Desktop
INV_004520,CUST_02009,PROD_0045,PROD_0045,Product 45 Eco,Product 45 Eco,Electronics,1,174.74,174.74,2024-03-08 11:39:46,United Kingdom,Desktop
INV_004498,CUST_01944,PROD_0008,PROD_0008,Product 8 Eco,Product 8 Eco,Electronics,2,162.83,325.66,2024-05-17 20:45:42,United States,Desktop
INV_007687,CUST_00330,PROD_0005,PROD_0005,Product 5 Vintage,Product 5 Vintage,Electronics,2,103.53,207.06,2024-12-10 00:27:42,United States,Desktop
INV_006442,CUST_00376,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,6,154.87,929.22,2024-05-18 14:54:07,Australia,Desktop
INV_002835,CUST_01769,PROD_0037,PROD_0037,Product 37 Modern,Product 37 Modern,Electronics,1,17.38,17.38,2024-06-10 10:28:24,France,Desktop
INV_005453,CUST_01622,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,1,165.24,165.24,2024-01-08 11:28:35,United Kingdom,Desktop
INV_000260,CUST_02398,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,1,10.8,10.8,2024-06-18 06:44:33,United Kingdom,Desktop
INV_001417,CUST_00684,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,1,112.64,112.64,2024-02-13 21:45:48,United States,Desktop
INV_003494,CUST_02247,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,1,57.2,57.2,2024-06-06 23:28:34,United States,Desktop
INV_000699,CUST_01121,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,2,141.13,282.26,2024-04-21 18:23:29,United States,Desktop
INV_004280,CUST_01283,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,1,35.31,35.31,2024-07-17 08:57:54,Germany,Desktop
INV_000243,CUST_01084,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,2,43.76,87.52,2024-11-01 23:05:21,France,Desktop
INV_006109,CUST_02424,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,1,170.25,170.25,2024-12-15 03:03:17,Australia,Desktop
INV_007407,CUST_01986,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,2,141.13,282.26,2024-10-31 12:16:36,United States,Desktop
INV_007580,CUST_00799,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,1,154.87,154.87,2024-04-30 09:39:52,United Kingdom,Desktop
INV_002875,CUST_00407,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-02-29 22:08:25,United Kingdom,Desktop
INV_005365,CUST_01652,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,5,133.94,669.7,2024-06-29 01:17:15,Canada,Desktop
INV_005860,CUST_00917,PROD_0024,PROD_0024,Product 24 Modern,Product 24 Modern,Electronics,1,197.95,197.95,2024-09-24 14:14:38,United States,Desktop
INV_006025,CUST_00598,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,1,175.88,175.88,2024-03-21 07:20:34,United States,Desktop
INV_002664,CUST_00591,PROD_0015,PROD_0015,Product 15 Modern,Product 15 Modern,Electronics,5,112.64,563.2,2024-02-11 11:34:43,United States,Desktop
INV_006324,CUST_00604,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,4,153.68,614.72,2024-06-06 18:20:48,United Kingdom,Desktop
INV_006177,CUST_00502,PROD_0017,PROD_0017,Product 17 Luxury,Product 17 Luxury,Electronics,1,133.94,133.94,2024-12-02 00:43:36,United States,Desktop
INV_005943,CUST_00075,PROD_0003,PROD_0003,Product 3 Luxury,Product 3 Luxury,Electronics,6,21.94,131.64,2024-12-19 18:23:20,Canada,Desktop
INV_002503,CUST_01485,PROD_0042,PROD_0042,Product 42 Essential,Product 42 Essential,Electronics,1,62.22,62.22,2024-02-07 05:13:55,United Kingdom,Desktop
INV_001183,CUST_01470,PROD_0029,PROD_0029,Product 29 Essential,Product 29 Essential,Electronics,1,132.8,132.8,2024-12-20 22:54:39,United Kingdom,Desktop
INV_001793,CUST_01689,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,1,154.87,154.87,2024-04-10 21:34:37,United States,Desktop
INV_006761,CUST_00572,PROD_0002,PROD_0002,Product 2 Vintage,Product 2 Vintage,Electronics,1,32.2,32.2,2024-01-11 05:11:54,United States,Desktop
INV_000722,CUST_01186,PROD_0022,PROD_0022,Product 22 Luxury,Product 22 Luxury,Electronics,1,128.81,128.81,2024-12-06 11:50:19,United States,Desktop
INV_002998,CUST_01185,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,2,150.66,301.32,2024-09-10 14:56:58,Japan,Desktop
INV_006542,CUST_01744,PROD_0041,PROD_0041,Product 41 Eco,Product 41 Eco,Electronics,7,154.87,1084.09,2024-08-03 18:03:52,Germany,Desktop
INV_007898,CUST_00579,PROD_0047,PROD_0047,Product 47 Vintage,Product 47 Vintage,Electronics,1,153.68,153.68,2024-04-25 13:29:21,United States,Desktop
INV_006926,CUST_00197,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,1,35.31,35.31,2024-06-28 02:44:07,United Kingdom,Desktop
INV_002865,CUST_02282,PROD_0036,PROD_0036,Product 36 Vintage,Product 36 Vintage,Electronics,6,159.45,956.7,2024-04-13 21:11:56,Canada,Desktop
INV_000681,CUST_02148,PROD_0032,PROD_0032,Product 32 Eco,Product 32 Eco,Electronics,10,150.66,1506.6,2024-09-01 06:56:24,Germany,Desktop
INV_004381,CUST_00461,PROD_0011,PROD_0011,Product 11 Essential,Product 11 Essential,Electronics,1,23.08,23.08,2024-12-08 02:32:17,Canada,Desktop
INV_002604,CUST_00348,PROD_0049,PROD_0049,Product 49 Eco,Product 49 Eco,Electronics,1,100.27,100.27,2024-12-19 13:26:26,Germany,Desktop
INV_005566,CUST_01997,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,3,141.13,423.39,2024-10-21 18:51:13,Canada,Desktop
INV_005474,CUST_01243,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,1,170.25,170.25,2024-05-20 04:11:20,United Kingdom,Desktop
INV_000032,CUST_00969,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,1,82.87,82.87,2024-03-05 14:07:54,United States,Desktop
INV_003427,CUST_02245,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,3,123.74,371.22,2024-06-01 22:13:31,United States,Desktop
INV_007660,CUST_01589,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,5,36.85,184.25,2024-10-17 15:57:01,United States,Desktop
INV_006416,CUST_00701,PROD_0026,PROD_0026,Product 26 Luxury,Product 26 Luxury,Electronics,5,165.24,826.2,2024-03-11 01:54:22,United States,Desktop
INV_007012,CUST_00401,PROD_0009,PROD_0009,Product 9 Luxury,Product 9 Luxury,Electronics,1,141.13,141.13,2024-01-14 13:00:16,United States,Desktop
INV_000628,CUST_02309,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,4,137.92,551.68,2024-01-16 23:57:31,France,Desktop
INV_007241,CUST_00460,PROD_0027,PROD_0027,Product 27 Essential,Product 27 Essential,Electronics,3,57.2,171.6,2024-07-14 09:32:18,United States,Desktop
INV_003621,CUST_02087,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,3,82.87,248.61,2024-05-29 04:32:29,United Kingdom,Desktop
INV_002209,CUST_01005,PROD_0040,PROD_0040,Product 40 Luxury,Product 40 Luxury,Electronics,1,137.92,137.92,2024-07-02 11:34:04,United Kingdom,Desktop
INV_003827,CUST_01879,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,2,43.76,87.52,2024-12-28 15:49:39,United States,Desktop
INV_004737,CUST_00164,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,2,10.8,21.6,2024-05-21 02:53:03,United States,Desktop
INV_002963,CUST_02336,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,1,149.59,149.59,2024-07-21 15:05:52,United States,Desktop
INV_007987,CUST_01943,PROD_0007,PROD_0007,Product 7 Eco,Product 7 Eco,Electronics,3,47.98,143.94,2024-04-29 08:55:52,United States,Desktop
INV_002485,CUST_01003,PROD_0033,PROD_0033,Product 33 Modern,Product 33 Modern,Electronics,2,82.87,165.74,2024-01-12 01:06:14,United States,Desktop
INV_002469,CUST_00572,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,1,35.31,35.31,2024-11-20 11:31:54,United Kingdom,Desktop
INV_002566,CUST_01740,PROD_0018,PROD_0018,Product 18 Essential,Product 18 Essential,Electronics,3,171.78,515.34,2024-10-08 15:21:30,United Kingdom,Desktop
INV_002520,CUST_00584,PROD_0004,PROD_0004,Product 4 Modern,Product 4 Modern,Electronics,1,10.8,10.8,2024-09-24 05:03:51,United States,Desktop
INV_003435,CUST_01484,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,3,184.1,552.3,2024-10-08 22:24:51,Canada,Desktop
INV_004487,CUST_01569,PROD_0010,PROD_0010,Product 10 Essential,Product 10 Essential,Electronics,5,35.31,176.55,2024-05-08 05:18:57,United Kingdom,Desktop
INV_001236,CUST_00016,PROD_0006,PROD_0006,Product 6 Luxury,Product 6 Luxury,Electronics,1,43.76,43.76,2024-06-15 01:34:35,United States,Desktop
INV_005220,CUST_01798,PROD_0028,PROD_0028,Product 28 Vintage,Product 28 Vintage,Electronics,3,175.88,527.64,2024-01-10 19:54:11,Canada,Desktop
INV_004953,CUST_01093,PROD_0048,PROD_0048,Product 48 Eco,Product 48 Eco,Electronics,3,184.1,552.3,2024-10-22 02:43:18,Canada,Desktop
INV_001341,CUST_01456,PROD_0023,PROD_0023,Product 23 Eco,Product 23 Eco,Electronics,1,36.85,36.85,2024-03-27 17:34:01,Germany,Desktop
INV_006437,CUST_01384,PROD_0012,PROD_0012,Product 12 Luxury,Product 12 Luxury,Electronics,1,170.25,170.25,2024-11-24 14:33:17,Germany,Desktop
INV_003275,CUST_01818,PROD_0043,PROD_0043,Product 43 Vintage,Product 43 Vintage,Electronics,2,5.62,11.24,2024-10-14 02:21:42,Canada,Desktop
INV_006563,CUST_00677,PROD_0019,PROD_0019,Product 19 Luxury,Product 19 Luxury,Electronics,2,59.19,118.38,2024-10-24 20:21:08,United Kingdom,Desktop
INV_000721,CUST_02030,PROD_0050,PROD_0050,Product 50 Luxury,Product 50 Luxury,Electronics,1,176.34,176.34,2024-03-13 08:33:00,Australia,Desktop
INV_005494,CUST_00492,PROD_0046,PROD_0046,Product 46 Essential,Product 46 Essential,Electronics,2,123.74,247.48,2024-04-27 07:18:40,United States,Desktop
INV_006342,CUST_00479,PROD_0013,PROD_0013,Product 13 Eco,Product 13 Eco,Electronics,2,162.38,324.76,2024-11-19 18:44:34,Japan,Desktop
INV_000658,CUST_01652,PROD_0034,PROD_0034,Product 34 Vintage,Product 34 Vintage,Electronics,1,104.35,104.35,2024-05-22 02:47:00,United States,Desktop
INV_002041,CUST_00831,PROD_0001,PROD_0001,Product 1 Luxury,Product 1 Luxury,Electronics,3,149.59,448.77,2024-01-02 08:55:44,United Kingdom,Desktop
