customer_id,recency_days,transaction_frequency,total_monetary_spend,r_score,f_score,m_score,rfm_score,customer_segment,cluster_id,avg_order_value
CUST_01350,77.8,3,2970.38,3,4,4,344,Loyal Customers,Cluster_3,990.13
CUST_01351,7.1,2,1471.49,5,2,2,522,New Customers,Cluster_1,735.75
CUST_01352,116.7,1,2526.52,2,1,3,213,Potential Loyalists,Cluster_3,2526.52
CUST_01353,6.0,5,3288.98,5,5,4,554,Champions,Cluster_1,657.8
CUST_01354,59.7,1,1350.4,3,1,2,312,Potential Loyalists,Cluster_2,1350.4
CUST_01355,120.7,4,2034.97,2,4,3,243,Loyal Customers,Cluster_4,508.74
CUST_01356,357.2,1,457.06,1,1,1,111,Lost,Cluster_2,457.06
CUST_01357,16.1,4,3604.04,5,4,4,544,Champions,Cluster_1,901.01
CUST_01358,30.3,5,4949.26,4,5,5,455,Champions,Cluster_4,989.85
CUST_01359,216.9,4,3212.52,1,4,4,144,Loyal Customers,Cluster_4,803.13
CUST_01360,28.2,2,1225.94,4,2,2,422,New Customers,Cluster_3,612.97
CUST_01361,62.2,1,880.77,3,1,1,311,Potential Loyalists,Cluster_2,880.77
CUST_01362,48.5,4,3257.32,4,4,4,444,Champions,Cluster_4,814.33
CUST_01363,87.4,2,2167.22,3,2,3,323,Potential Loyalists,Cluster_3,1083.61
CUST_01364,27.4,2,3239.57,4,2,4,424,New Customers,Cluster_1,1619.79
CUST_01365,59.8,3,1299.99,3,4,2,342,Potential Loyalists,Cluster_3,433.33
CUST_01366,11.7,4,3632.3,5,4,4,544,Champions,Cluster_1,908.08
CUST_01367,83.8,4,2178.57,3,4,3,343,Loyal Customers,Cluster_4,544.64
CUST_01369,73.1,2,945.74,3,2,1,321,Potential Loyalists,Cluster_3,472.87
CUST_01370,39.6,2,1226.14,4,2,2,422,New Customers,Cluster_3,613.07
CUST_01371,7.3,8,5744.44,5,5,5,555,Champions,Cluster_1,718.05
CUST_01372,46.2,3,4027.89,4,4,5,445,Champions,Cluster_4,1342.63
CUST_01373,255.5,2,322.57,1,2,1,121,Lost,Cluster_2,161.28
CUST_01374,58.7,3,2064.14,4,4,3,443,Loyal Customers,Cluster_3,688.05
CUST_01375,21.8,6,4252.08,5,5,5,555,Champions,Cluster_4,708.68
CUST_01376,192.5,1,645.77,1,1,1,111,Lost,Cluster_2,645.77
CUST_01377,10.2,3,1558.3,5,4,2,542,Potential Loyalists,Cluster_1,519.43
CUST_01379,136.3,1,430.49,2,1,1,211,Lost,Cluster_2,430.49
CUST_01380,24.0,1,923.29,5,1,1,511,New Customers,Cluster_2,923.29
CUST_01381,32.1,4,2908.21,4,4,4,444,Champions,Cluster_4,727.05
CUST_01382,78.3,9,6714.42,3,5,5,355,Loyal Customers,Cluster_4,746.05
CUST_01383,110.6,6,3530.82,2,5,4,254,Loyal Customers,Cluster_4,588.47
CUST_01384,37.4,6,6031.35,4,5,5,455,Champions,Cluster_4,1005.23
CUST_01385,202.3,2,786.63,1,2,1,121,Lost,Cluster_2,393.31
CUST_01386,102.3,3,908.12,3,4,1,341,Potential Loyalists,Cluster_3,302.71
CUST_01387,34.8,2,2563.38,4,2,3,423,New Customers,Cluster_3,1281.69
CUST_01388,53.7,2,1750.63,4,2,2,422,New Customers,Cluster_3,875.32
CUST_01389,149.4,3,760.98,2,4,1,241,At Risk,Cluster_3,253.66
CUST_01390,8.0,3,2386.35,5,4,3,543,Loyal Customers,Cluster_1,795.45
CUST_01391,301.3,1,832.54,1,1,1,111,Lost,Cluster_2,832.54
CUST_01392,9.8,4,2582.99,5,4,3,543,Loyal Customers,Cluster_1,645.75
CUST_01393,154.9,3,922.71,2,4,1,241,At Risk,Cluster_3,307.57
CUST_01394,78.4,3,1596.39,3,4,2,342,Potential Loyalists,Cluster_3,532.13
CUST_01395,302.4,1,595.28,1,1,1,111,Lost,Cluster_2,595.28
CUST_01396,7.3,5,7402.33,5,5,5,555,Champions,Cluster_1,1480.47
CUST_01397,224.9,2,1912.82,1,2,3,123,Potential Loyalists,Cluster_3,956.41
CUST_01398,28.1,3,2789.98,4,4,4,444,Champions,Cluster_1,929.99
CUST_01399,26.1,6,3566.44,5,5,4,554,Champions,Cluster_4,594.41
CUST_01400,186.0,2,2035.38,1,2,3,123,Potential Loyalists,Cluster_3,1017.69
CUST_01401,336.5,1,688.51,1,1,1,111,Lost,Cluster_2,688.51
CUST_01402,199.1,4,3877.41,1,4,5,145,Loyal Customers,Cluster_4,969.35
CUST_01403,131.3,3,1121.18,2,4,2,242,At Risk,Cluster_3,373.73
CUST_01404,34.9,3,2873.27,4,4,4,444,Champions,Cluster_1,957.76
CUST_01405,55.2,5,2947.44,4,5,4,454,Champions,Cluster_4,589.49
CUST_01406,216.4,3,3258.42,1,4,4,144,Loyal Customers,Cluster_3,1086.14
CUST_01407,88.6,1,1000.21,3,1,1,311,Potential Loyalists,Cluster_2,1000.21
CUST_01408,0.6,5,2799.97,5,5,4,554,Champions,Cluster_1,559.99
CUST_01409,200.8,4,6111.77,1,4,5,145,Loyal Customers,Cluster_4,1527.94
CUST_01410,1.0,5,2998.03,5,5,4,554,Champions,Cluster_1,599.61
CUST_01411,0.3,5,5261.63,5,5,5,555,Champions,Cluster_1,1052.33
CUST_01412,207.8,3,1133.25,1,4,2,142,At Risk,Cluster_3,377.75
CUST_01413,356.5,1,930.29,1,1,1,111,Lost,Cluster_2,930.29
CUST_01414,176.9,4,3649.77,1,4,4,144,Loyal Customers,Cluster_4,912.44
CUST_01415,8.2,5,2603.73,5,5,4,554,Champions,Cluster_1,520.75
CUST_01417,95.5,3,2413.7,3,4,3,343,Loyal Customers,Cluster_3,804.57
CUST_01418,0.6,1,182.62,5,1,1,511,New Customers,Cluster_2,182.62
CUST_01419,311.7,1,32.2,1,1,1,111,Lost,Cluster_2,32.2
CUST_01420,98.7,1,1204.87,3,1,2,312,Potential Loyalists,Cluster_2,1204.87
CUST_01421,100.2,5,3021.27,3,5,4,354,Loyal Customers,Cluster_4,604.25
CUST_01423,53.2,1,159.45,4,1,1,411,New Customers,Cluster_2,159.45
CUST_01424,68.0,5,5259.22,3,5,5,355,Loyal Customers,Cluster_4,1051.84
CUST_01425,2.0,3,1543.19,5,4,2,542,Potential Loyalists,Cluster_1,514.4
CUST_01426,24.3,3,1810.23,5,4,3,543,Loyal Customers,Cluster_1,603.41
CUST_01427,26.0,4,1992.65,5,4,3,543,Loyal Customers,Cluster_1,498.16
CUST_01428,168.1,2,1896.12,2,2,3,223,Potential Loyalists,Cluster_3,948.06
CUST_01429,21.1,2,2268.25,5,2,3,523,New Customers,Cluster_1,1134.12
CUST_01430,3.0,4,3795.73,5,4,5,545,Champions,Cluster_1,948.93
CUST_01431,17.4,3,1736.11,5,4,2,542,Potential Loyalists,Cluster_1,578.7
CUST_01432,93.4,2,917.43,3,2,1,321,Potential Loyalists,Cluster_3,458.71
CUST_01433,148.4,2,1527.47,2,2,2,222,Lost,Cluster_3,763.74
CUST_01434,179.6,1,222.81,1,1,1,111,Lost,Cluster_2,222.81
CUST_01435,24.7,2,3434.33,5,2,4,524,New Customers,Cluster_1,1717.16
CUST_01436,118.9,3,2731.57,2,4,4,244,Loyal Customers,Cluster_3,910.52
CUST_01437,31.6,4,2991.23,4,4,4,444,Champions,Cluster_1,747.81
CUST_01438,100.0,1,448.27,3,1,1,311,Potential Loyalists,Cluster_2,448.27
CUST_01439,29.1,3,850.5,4,4,1,441,Potential Loyalists,Cluster_3,283.5
CUST_01440,192.4,2,1387.08,1,2,2,122,Lost,Cluster_3,693.54
CUST_01441,46.3,5,6741.42,4,5,5,455,Champions,Cluster_4,1348.28
CUST_01442,37.6,3,815.17,4,4,1,441,Potential Loyalists,Cluster_3,271.72
CUST_01443,44.4,5,3632.75,4,5,4,454,Champions,Cluster_4,726.55
CUST_01444,269.4,3,1627.52,1,4,2,142,At Risk,Cluster_3,542.51
CUST_01445,127.2,2,1198.19,2,2,2,222,Lost,Cluster_3,599.1
CUST_01446,243.8,3,4053.47,1,4,5,145,Loyal Customers,Cluster_3,1351.16
CUST_01447,297.5,1,2000.48,1,1,3,113,Potential Loyalists,Cluster_3,2000.48
CUST_01448,156.1,2,3071.81,2,2,4,224,Potential Loyalists,Cluster_3,1535.9
CUST_01449,208.7,2,3732.8,1,2,5,125,Potential Loyalists,Cluster_3,1866.4
CUST_01450,5.9,2,2501.6,5,2,3,523,New Customers,Cluster_1,1250.8
CUST_01451,338.0,1,1664.57,1,1,2,112,Lost,Cluster_2,1664.57
CUST_01452,201.5,2,200.19,1,2,1,121,Lost,Cluster_2,100.09
CUST_01453,19.1,3,1014.42,5,4,1,541,Potential Loyalists,Cluster_1,338.14
CUST_01454,47.1,2,3012.28,4,2,4,424,New Customers,Cluster_3,1506.14
CUST_01455,141.3,3,4103.55,2,4,5,245,Loyal Customers,Cluster_4,1367.85
CUST_01456,67.2,5,3504.62,3,5,4,354,Loyal Customers,Cluster_4,700.92
CUST_01457,305.4,1,307.36,1,1,1,111,Lost,Cluster_2,307.36
CUST_01458,345.8,1,1263.79,1,1,2,112,Lost,Cluster_2,1263.79
CUST_01459,163.3,3,1309.97,2,4,2,242,At Risk,Cluster_3,436.66
CUST_01460,8.8,2,1596.87,5,2,2,522,New Customers,Cluster_1,798.43
CUST_01461,74.1,2,1772.38,3,2,3,323,Potential Loyalists,Cluster_3,886.19
CUST_01462,279.3,1,986.06,1,1,1,111,Lost,Cluster_2,986.06
CUST_01463,17.4,5,3163.72,5,5,4,554,Champions,Cluster_1,632.74
CUST_01464,107.3,1,401.62,2,1,1,211,Lost,Cluster_2,401.62
CUST_01465,181.7,3,2444.04,1,4,3,143,Loyal Customers,Cluster_3,814.68
CUST_01466,5.6,4,4924.09,5,4,5,545,Champions,Cluster_1,1231.02
CUST_01467,104.1,3,3115.22,2,4,4,244,Loyal Customers,Cluster_3,1038.41
CUST_01468,35.9,4,3344.93,4,4,4,444,Champions,Cluster_4,836.23
CUST_01469,48.2,4,2261.08,4,4,3,443,Loyal Customers,Cluster_4,565.27
CUST_01470,11.0,7,4200.24,5,5,5,555,Champions,Cluster_1,600.03
CUST_01471,236.5,2,305.98,1,2,1,121,Lost,Cluster_2,152.99
CUST_01472,35.7,2,4015.3,4,2,5,425,New Customers,Cluster_3,2007.65
CUST_01473,93.5,4,2027.64,3,4,3,343,Loyal Customers,Cluster_4,506.91
CUST_01475,191.6,2,890.69,1,2,1,121,Lost,Cluster_3,445.35
CUST_01476,4.2,5,4336.28,5,5,5,555,Champions,Cluster_1,867.26
CUST_01477,72.6,2,519.83,3,2,1,321,Potential Loyalists,Cluster_2,259.92
CUST_01478,97.8,2,1083.22,3,2,2,322,Potential Loyalists,Cluster_3,541.61
CUST_01479,211.6,1,753.3,1,1,1,111,Lost,Cluster_2,753.3
CUST_01480,92.3,5,4458.16,3,5,5,355,Loyal Customers,Cluster_4,891.63
CUST_01481,11.5,8,6649.9,5,5,5,555,Champions,Cluster_1,831.24
CUST_01482,113.5,6,4808.56,2,5,5,255,Loyal Customers,Cluster_4,801.43
CUST_01483,166.7,4,1431.36,2,4,2,242,At Risk,Cluster_3,357.84
CUST_01484,84.1,4,3859.81,3,4,5,345,Loyal Customers,Cluster_4,964.95
CUST_01485,4.5,3,2063.4,5,4,3,543,Loyal Customers,Cluster_1,687.8
CUST_01486,156.5,5,4680.12,2,5,5,255,Loyal Customers,Cluster_4,936.02
CUST_01487,15.2,4,1694.3,5,4,2,542,Potential Loyalists,Cluster_1,423.57
CUST_01488,75.5,1,194.02,3,1,1,311,Potential Loyalists,Cluster_2,194.02
CUST_01489,16.3,5,4786.07,5,5,5,555,Champions,Cluster_1,957.21
CUST_01490,257.0,1,697.75,1,1,1,111,Lost,Cluster_2,697.75
CUST_01491,21.1,5,4241.53,5,5,5,555,Champions,Cluster_1,848.31
CUST_01492,175.7,2,1544.69,2,2,2,222,Lost,Cluster_3,772.35
CUST_01494,16.9,1,692.86,5,1,1,511,New Customers,Cluster_2,692.86
CUST_01495,337.8,1,273.39,1,1,1,111,Lost,Cluster_2,273.39
CUST_01496,35.4,1,345.82,4,1,1,411,New Customers,Cluster_2,345.82
CUST_01497,137.8,2,1666.44,2,2,2,222,Lost,Cluster_3,833.22
CUST_01499,36.5,3,2484.16,4,4,3,443,Loyal Customers,Cluster_1,828.05
CUST_01500,118.0,5,5543.68,2,5,5,255,Loyal Customers,Cluster_4,1108.74
CUST_01501,192.1,3,1869.27,1,4,3,143,Loyal Customers,Cluster_3,623.09
CUST_01502,89.8,3,1073.99,3,4,2,342,Potential Loyalists,Cluster_3,358.0
CUST_01503,63.0,5,4750.95,3,5,5,355,Loyal Customers,Cluster_4,950.19
CUST_01504,20.5,4,2379.27,5,4,3,543,Loyal Customers,Cluster_1,594.82
CUST_01505,123.5,4,2485.06,2,4,3,243,Loyal Customers,Cluster_4,621.26
CUST_01506,39.0,3,2347.38,4,4,3,443,Loyal Customers,Cluster_3,782.46
CUST_01507,47.0,4,2671.05,4,4,4,444,Champions,Cluster_4,667.76
CUST_01508,168.3,2,1441.77,2,2,2,222,Lost,Cluster_3,720.88
CUST_01509,46.2,3,2251.71,4,4,3,443,Loyal Customers,Cluster_3,750.57
CUST_01510,39.3,2,1855.94,4,2,3,423,New Customers,Cluster_3,927.97
CUST_01511,10.3,4,952.71,5,4,1,541,Potential Loyalists,Cluster_1,238.18
CUST_01512,182.2,5,2294.03,1,5,3,153,Loyal Customers,Cluster_4,458.81
CUST_01513,100.2,2,602.79,3,2,1,321,Potential Loyalists,Cluster_2,301.39
CUST_01514,258.3,3,2855.34,1,4,4,144,Loyal Customers,Cluster_3,951.78
CUST_01516,48.6,3,1410.1,4,4,2,442,Potential Loyalists,Cluster_3,470.03
CUST_01517,45.4,4,3593.42,4,4,4,444,Champions,Cluster_4,898.36
CUST_01518,122.6,5,5433.67,2,5,5,255,Loyal Customers,Cluster_4,1086.73
CUST_01519,101.2,2,2405.97,3,2,3,323,Potential Loyalists,Cluster_3,1202.98
CUST_01520,105.6,4,5017.01,2,4,5,245,Loyal Customers,Cluster_4,1254.25
CUST_01521,84.0,5,3552.59,3,5,4,354,Loyal Customers,Cluster_4,710.52
CUST_01522,323.9,1,374.38,1,1,1,111,Lost,Cluster_2,374.38
CUST_01523,147.0,3,875.48,2,4,1,241,At Risk,Cluster_3,291.83
CUST_01525,35.7,3,1794.45,4,4,3,443,Loyal Customers,Cluster_3,598.15
CUST_01526,109.3,4,3666.33,2,4,4,244,Loyal Customers,Cluster_4,916.58
CUST_01527,50.7,2,2872.38,4,2,4,424,New Customers,Cluster_3,1436.19
CUST_01528,177.2,3,1891.85,1,4,3,143,Loyal Customers,Cluster_3,630.62
CUST_01529,13.0,6,7881.85,5,5,5,555,Champions,Cluster_1,1313.64
CUST_01530,153.0,5,6763.75,2,5,5,255,Loyal Customers,Cluster_4,1352.75
CUST_01531,71.8,4,3697.28,3,4,5,345,Loyal Customers,Cluster_4,924.32
CUST_01532,161.9,3,1377.46,2,4,2,242,At Risk,Cluster_3,459.15
CUST_01533,148.0,1,729.74,2,1,1,211,Lost,Cluster_2,729.74
CUST_01534,248.2,2,3223.06,1,2,4,124,Potential Loyalists,Cluster_3,1611.53
CUST_01535,94.3,1,278.4,3,1,1,311,Potential Loyalists,Cluster_2,278.4
CUST_01536,31.3,3,4154.97,4,4,5,445,Champions,Cluster_1,1384.99
CUST_01537,122.7,4,1577.24,2,4,2,242,At Risk,Cluster_3,394.31
CUST_01538,20.5,3,1472.4,5,4,2,542,Potential Loyalists,Cluster_1,490.8
CUST_01539,66.0,2,2584.64,3,2,4,324,Potential Loyalists,Cluster_3,1292.32
CUST_01540,28.3,3,2889.78,4,4,4,444,Champions,Cluster_1,963.26
CUST_01541,26.6,4,2235.78,5,4,3,543,Loyal Customers,Cluster_1,558.95
CUST_01542,36.3,4,2580.71,4,4,3,443,Loyal Customers,Cluster_4,645.18
CUST_01543,252.9,2,2224.15,1,2,3,123,Potential Loyalists,Cluster_3,1112.08
CUST_01545,147.3,4,5523.76,2,4,5,245,Loyal Customers,Cluster_4,1380.94
CUST_01546,41.8,7,4935.4,4,5,5,455,Champions,Cluster_4,705.06
CUST_01547,68.5,3,1571.33,3,4,2,342,Potential Loyalists,Cluster_3,523.78
CUST_01548,126.4,3,3790.0,2,4,5,245,Loyal Customers,Cluster_3,1263.33
CUST_01549,66.8,2,830.06,3,2,1,321,Potential Loyalists,Cluster_3,415.03
CUST_01552,145.6,2,1461.75,2,2,2,222,Lost,Cluster_3,730.88
CUST_01553,47.4,4,4746.33,4,4,5,445,Champions,Cluster_4,1186.58
CUST_01554,101.2,1,1565.84,3,1,2,312,Potential Loyalists,Cluster_3,1565.84
CUST_01555,201.3,5,4053.5,1,5,5,155,Loyal Customers,Cluster_4,810.7
CUST_01556,63.4,2,1316.77,3,2,2,322,Potential Loyalists,Cluster_3,658.38
CUST_01557,53.7,3,2425.79,4,4,3,443,Loyal Customers,Cluster_3,808.6
CUST_01558,207.8,5,2973.06,1,5,4,154,Loyal Customers,Cluster_4,594.61
CUST_01559,86.3,3,784.87,3,4,1,341,Potential Loyalists,Cluster_3,261.62
CUST_01560,300.2,1,1019.91,1,1,1,111,Lost,Cluster_2,1019.91
CUST_01561,83.4,4,2266.32,3,4,3,343,Loyal Customers,Cluster_4,566.58
CUST_01562,60.8,7,5123.41,3,5,5,355,Loyal Customers,Cluster_4,731.92
CUST_01563,20.7,7,6177.87,5,5,5,555,Champions,Cluster_4,882.55
CUST_01564,112.0,4,2852.65,2,4,4,244,Loyal Customers,Cluster_4,713.16
CUST_01565,112.1,2,2948.19,2,2,4,224,Potential Loyalists,Cluster_3,1474.1
CUST_01566,259.1,1,846.0,1,1,1,111,Lost,Cluster_2,846.0
CUST_01567,62.3,3,2480.91,3,4,3,343,Loyal Customers,Cluster_3,826.97
CUST_01568,208.3,3,1466.59,1,4,2,142,At Risk,Cluster_3,488.86
CUST_01569,224.0,4,4652.53,1,4,5,145,Loyal Customers,Cluster_4,1163.13
CUST_01570,287.1,2,1477.22,1,2,2,122,Lost,Cluster_3,738.61
CUST_01571,28.0,2,1168.56,4,2,2,422,New Customers,Cluster_3,584.28
CUST_01572,73.6,1,2201.51,3,1,3,313,Potential Loyalists,Cluster_3,2201.51
CUST_01573,174.0,2,1732.47,2,2,2,222,Lost,Cluster_3,866.24
CUST_01574,30.4,4,3660.34,4,4,4,444,Champions,Cluster_4,915.09
CUST_01575,2.1,5,1897.18,5,5,3,553,Loyal Customers,Cluster_1,379.44
CUST_01576,38.5,4,2811.69,4,4,4,444,Champions,Cluster_4,702.92
CUST_01577,19.0,2,1664.12,5,2,2,522,New Customers,Cluster_1,832.06
CUST_01578,120.6,1,1981.25,2,1,3,213,Potential Loyalists,Cluster_3,1981.25
CUST_01579,6.2,4,2943.71,5,4,4,544,Champions,Cluster_1,735.93
CUST_01580,190.3,2,1506.58,1,2,2,122,Lost,Cluster_3,753.29
CUST_01581,29.5,3,3757.59,4,4,5,445,Champions,Cluster_1,1252.53
CUST_01582,256.3,1,729.09,1,1,1,111,Lost,Cluster_2,729.09
CUST_01583,35.8,3,1257.39,4,4,2,442,Potential Loyalists,Cluster_3,419.13
CUST_01584,4.4,3,950.65,5,4,1,541,Potential Loyalists,Cluster_1,316.88
CUST_01585,87.5,3,2571.36,3,4,3,343,Loyal Customers,Cluster_3,857.12
CUST_01586,48.2,5,1826.45,4,5,3,453,Loyal Customers,Cluster_4,365.29
CUST_01587,53.4,2,2202.98,4,2,3,423,New Customers,Cluster_3,1101.49
CUST_01588,67.5,4,1990.23,3,4,3,343,Loyal Customers,Cluster_4,497.56
CUST_01589,75.3,3,1775.22,3,4,3,343,Loyal Customers,Cluster_3,591.74
CUST_01590,85.9,2,1560.19,3,2,2,322,Potential Loyalists,Cluster_3,780.1
CUST_01591,130.3,3,423.34,2,4,1,241,At Risk,Cluster_2,141.11
CUST_01592,102.7,3,1550.14,3,4,2,342,Potential Loyalists,Cluster_3,516.71
CUST_01593,61.5,5,2681.62,3,5,4,354,Loyal Customers,Cluster_4,536.32
CUST_01594,103.1,3,1478.93,3,4,2,342,Potential Loyalists,Cluster_3,492.98
CUST_01595,58.2,4,1506.97,4,4,2,442,Potential Loyalists,Cluster_3,376.74
CUST_01596,104.5,2,2378.13,2,2,3,223,Potential Loyalists,Cluster_3,1189.07
CUST_01597,25.8,4,1573.04,5,4,2,542,Potential Loyalists,Cluster_1,393.26
CUST_01598,53.0,5,2766.46,4,5,4,454,Champions,Cluster_4,553.29
CUST_01599,204.1,3,1218.66,1,4,2,142,At Risk,Cluster_3,406.22
CUST_01600,10.2,5,2858.59,5,5,4,554,Champions,Cluster_1,571.72
CUST_01601,84.2,5,3502.52,3,5,4,354,Loyal Customers,Cluster_4,700.5
CUST_01602,217.9,1,840.38,1,1,1,111,Lost,Cluster_2,840.38
CUST_01603,142.8,7,5648.4,2,5,5,255,Loyal Customers,Cluster_4,806.91
CUST_01604,35.6,3,694.34,4,4,1,441,Potential Loyalists,Cluster_3,231.45
CUST_01605,249.8,3,2269.36,1,4,3,143,Loyal Customers,Cluster_3,756.45
CUST_01606,290.4,2,629.33,1,2,1,121,Lost,Cluster_2,314.67
CUST_01607,133.8,4,3306.96,2,4,4,244,Loyal Customers,Cluster_4,826.74
CUST_01608,138.0,3,2252.06,2,4,3,243,Loyal Customers,Cluster_3,750.69
CUST_01609,175.9,3,3131.58,2,4,4,244,Loyal Customers,Cluster_3,1043.86
CUST_01610,5.8,8,5606.68,5,5,5,555,Champions,Cluster_1,700.84
CUST_01611,169.7,3,1153.14,2,4,2,242,At Risk,Cluster_3,384.38
CUST_01612,35.1,4,3378.08,4,4,4,444,Champions,Cluster_4,844.52
CUST_01613,10.0,1,463.58,5,1,1,511,New Customers,Cluster_2,463.58
CUST_01614,4.9,3,3166.41,5,4,4,544,Champions,Cluster_1,1055.47
CUST_01615,94.6,2,1202.75,3,2,2,322,Potential Loyalists,Cluster_3,601.38
CUST_01616,7.0,3,1891.93,5,4,3,543,Loyal Customers,Cluster_1,630.64
CUST_01617,48.2,5,2765.93,4,5,4,454,Champions,Cluster_4,553.19
CUST_01618,27.3,6,3319.96,5,5,4,554,Champions,Cluster_4,553.33
CUST_01619,208.5,1,884.57,1,1,1,111,Lost,Cluster_2,884.57
CUST_01620,199.5,5,2679.63,1,5,4,154,Loyal Customers,Cluster_4,535.93
CUST_01621,32.1,2,2720.95,4,2,4,424,New Customers,Cluster_3,1360.47
CUST_01622,95.5,5,2742.4,3,5,4,354,Loyal Customers,Cluster_4,548.48
CUST_01623,313.0,2,1312.05,1,2,2,122,Lost,Cluster_3,656.02
CUST_01624,62.5,4,3324.01,3,4,4,344,Loyal Customers,Cluster_4,831.0
CUST_01626,67.7,2,1363.72,3,2,2,322,Potential Loyalists,Cluster_3,681.86
CUST_01627,82.8,5,2370.89,3,5,3,353,Loyal Customers,Cluster_4,474.18
CUST_01628,37.5,3,4733.4,4,4,5,445,Champions,Cluster_4,1577.8
CUST_01629,61.6,3,3266.43,3,4,4,344,Loyal Customers,Cluster_4,1088.81
CUST_01630,15.3,2,1240.99,5,2,2,522,New Customers,Cluster_1,620.5
CUST_01631,10.8,7,6423.21,5,5,5,555,Champions,Cluster_1,917.6
CUST_01632,5.3,2,1346.32,5,2,2,522,New Customers,Cluster_1,673.16
CUST_01633,81.3,4,2273.54,3,4,3,343,Loyal Customers,Cluster_4,568.38
CUST_01634,127.5,5,5009.79,2,5,5,255,Loyal Customers,Cluster_4,1001.96
CUST_01635,104.4,1,1297.34,2,1,2,212,Lost,Cluster_2,1297.34
CUST_01636,33.7,5,6785.82,4,5,5,455,Champions,Cluster_4,1357.16
CUST_01637,73.7,1,247.43,3,1,1,311,Potential Loyalists,Cluster_2,247.43
CUST_01638,171.1,2,1154.39,2,2,2,222,Lost,Cluster_3,577.2
CUST_01639,7.8,1,861.5,5,1,1,511,New Customers,Cluster_1,861.5
CUST_01640,78.9,2,1876.39,3,2,3,323,Potential Loyalists,Cluster_3,938.2
CUST_01641,50.0,9,4585.0,4,5,5,455,Champions,Cluster_4,509.44
CUST_01642,48.1,5,2219.96,4,5,3,453,Loyal Customers,Cluster_4,443.99
CUST_01643,118.2,3,2889.24,2,4,4,244,Loyal Customers,Cluster_3,963.08
CUST_01644,73.4,3,3020.23,3,4,4,344,Loyal Customers,Cluster_3,1006.74
CUST_01645,171.8,4,2021.75,2,4,3,243,Loyal Customers,Cluster_3,505.44
CUST_01646,66.0,7,5126.26,3,5,5,355,Loyal Customers,Cluster_4,732.32
CUST_01647,105.9,4,4198.37,2,4,5,245,Loyal Customers,Cluster_4,1049.59
CUST_01648,112.0,4,2721.73,2,4,4,244,Loyal Customers,Cluster_4,680.43
CUST_01649,180.2,5,4346.89,1,5,5,155,Loyal Customers,Cluster_4,869.38
CUST_01650,137.6,5,5608.7,2,5,5,255,Loyal Customers,Cluster_4,1121.74
CUST_01651,72.3,2,2317.02,3,2,3,323,Potential Loyalists,Cluster_3,1158.51
CUST_01652,69.7,5,4439.02,3,5,5,355,Loyal Customers,Cluster_4,887.8
CUST_01653,186.3,3,3326.29,1,4,4,144,Loyal Customers,Cluster_3,1108.76
CUST_01654,339.8,2,1838.44,1,2,3,123,Potential Loyalists,Cluster_3,919.22
CUST_01655,20.8,3,1628.46,5,4,2,542,Potential Loyalists,Cluster_1,542.82
CUST_01656,10.3,4,5240.17,5,4,5,545,Champions,Cluster_1,1310.04
CUST_01657,64.9,3,3122.8,3,4,4,344,Loyal Customers,Cluster_3,1040.93
CUST_01658,35.0,3,2879.17,4,4,4,444,Champions,Cluster_1,959.72
CUST_01659,115.9,2,848.82,2,2,1,221,Lost,Cluster_3,424.41
CUST_01660,28.6,6,3009.22,4,5,4,454,Champions,Cluster_4,501.54
CUST_01661,44.8,3,3572.37,4,4,4,444,Champions,Cluster_4,1190.79
CUST_01662,31.2,4,4384.13,4,4,5,445,Champions,Cluster_4,1096.03
CUST_01664,87.5,5,3636.65,3,5,4,354,Loyal Customers,Cluster_4,727.33
CUST_01665,29.3,5,2194.21,4,5,3,453,Loyal Customers,Cluster_1,438.84
CUST_01666,27.6,3,801.1,4,4,1,441,Potential Loyalists,Cluster_3,267.03
CUST_01668,78.2,3,2305.89,3,4,3,343,Loyal Customers,Cluster_3,768.63
CUST_01669,0.7,3,2096.83,5,4,3,543,Loyal Customers,Cluster_1,698.94
CUST_01670,16.4,6,4590.67,5,5,5,555,Champions,Cluster_1,765.11
CUST_01672,1.3,4,5461.04,5,4,5,545,Champions,Cluster_1,1365.26
CUST_01673,17.1,4,1380.23,5,4,2,542,Potential Loyalists,Cluster_1,345.06
CUST_01674,58.2,1,77.18,4,1,1,411,New Customers,Cluster_2,77.18
CUST_01675,225.3,2,1747.91,1,2,2,122,Lost,Cluster_3,873.96
CUST_01676,33.2,5,3819.6,4,5,5,455,Champions,Cluster_4,763.92
CUST_01677,324.5,1,2804.28,1,1,4,114,Potential Loyalists,Cluster_3,2804.28
CUST_01678,46.2,3,1999.56,4,4,3,443,Loyal Customers,Cluster_3,666.52
CUST_01679,251.3,3,4104.36,1,4,5,145,Loyal Customers,Cluster_3,1368.12
CUST_01680,27.8,3,1695.16,4,4,2,442,Potential Loyalists,Cluster_1,565.05
CUST_01681,58.2,2,708.19,4,2,1,421,New Customers,Cluster_2,354.1
CUST_01682,281.2,1,596.53,1,1,1,111,Lost,Cluster_2,596.53
CUST_01683,6.2,6,1861.61,5,5,3,553,Loyal Customers,Cluster_1,310.27
CUST_01684,107.6,4,3548.47,2,4,4,244,Loyal Customers,Cluster_4,887.12
CUST_01685,214.0,3,1834.55,1,4,3,143,Loyal Customers,Cluster_3,611.52
