invoice_no,customer_id,stock_code,description,quantity,unit_price,transaction_date,country,total_spend
INV_002835,CUST_01769,PROD_0037,Product 37 Modern,1,17.38,2024-06-10 10:28:24,France,17.38
INV_005453,CUST_01622,PROD_0026,Product 26 Luxury,1,165.24,2024-01-08 11:28:35,United Kingdom,165.24
INV_000260,CUST_02398,PROD_0004,Product 4 Modern,1,10.8,2024-06-18 06:44:33,United Kingdom,10.8
INV_001417,CUST_00684,PROD_0015,Product 15 Modern,1,112.64,2024-02-13 21:45:48,United States,112.64
INV_003494,CUST_02247,PROD_0027,Product 27 Essential,1,57.2,2024-06-06 23:28:34,United States,57.2
INV_000699,CUST_01121,PROD_0009,Product 9 Luxury,2,141.13,2024-04-21 18:23:29,United States,282.26
INV_004280,CUST_01283,PROD_0010,Product 10 Essential,1,35.31,2024-07-17 08:57:54,Germany,35.31
INV_000243,CUST_01084,PROD_0006,Product 6 Luxury,2,43.76,2024-11-01 23:05:21,France,87.52
INV_006109,CUST_02424,PROD_0012,Product 12 Luxury,1,170.25,2024-12-15 03:03:17,Australia,170.25
INV_007407,CUST_01986,PROD_0009,Product 9 Luxury,2,141.13,2024-10-31 12:16:36,United States,282.26
INV_007580,CUST_00799,PROD_0041,Product 41 Eco,1,154.87,2024-04-30 09:39:52,United Kingdom,154.87
INV_002875,CUST_00407,PROD_0006,Product 6 Luxury,1,43.76,2024-02-29 22:08:25,United Kingdom,43.76
INV_005365,CUST_01652,PROD_0017,Product 17 Luxury,5,133.94,2024-06-29 01:17:15,Canada,669.7
INV_005860,CUST_00917,PROD_0024,Product 24 Modern,1,197.95,2024-09-24 14:14:38,United States,197.95
INV_006025,CUST_00598,PROD_0028,Product 28 Vintage,1,175.88,2024-03-21 07:20:34,United States,175.88
INV_002664,CUST_00591,PROD_0015,Product 15 Modern,5,112.64,2024-02-11 11:34:43,United States,563.2
INV_006324,CUST_00604,PROD_0047,Product 47 Vintage,4,153.68,2024-06-06 18:20:48,United Kingdom,614.72
INV_006177,CUST_00502,PROD_0017,Product 17 Luxury,1,133.94,2024-12-02 00:43:36,United States,133.94
INV_005943,CUST_00075,PROD_0003,Product 3 Luxury,6,21.94,2024-12-19 18:23:20,Canada,131.64
INV_002503,CUST_01485,PROD_0042,Product 42 Essential,1,62.22,2024-02-07 05:13:55,United Kingdom,62.22
INV_001183,CUST_01470,PROD_0029,Product 29 Essential,1,132.8,2024-12-20 22:54:39,United Kingdom,132.8
INV_001793,CUST_01689,PROD_0041,Product 41 Eco,1,154.87,2024-04-10 21:34:37,United States,154.87
INV_006761,CUST_00572,PROD_0002,Product 2 Vintage,1,32.2,2024-01-11 05:11:54,United States,32.2
INV_000722,CUST_01186,PROD_0022,Product 22 Luxury,1,128.81,2024-12-06 11:50:19,United States,128.81
INV_002998,CUST_01185,PROD_0032,Product 32 Eco,2,150.66,2024-09-10 14:56:58,Japan,301.32
INV_006542,CUST_01744,PROD_0041,Product 41 Eco,7,154.87,2024-08-03 18:03:52,Germany,1084.09
INV_007898,CUST_00579,PROD_0047,Product 47 Vintage,1,153.68,2024-04-25 13:29:21,United States,153.68
INV_006926,CUST_00197,PROD_0010,Product 10 Essential,1,35.31,2024-06-28 02:44:07,United Kingdom,35.31
INV_002865,CUST_02282,PROD_0036,Product 36 Vintage,6,159.45,2024-04-13 21:11:56,Canada,956.7
INV_000681,CUST_02148,PROD_0032,Product 32 Eco,10,150.66,2024-09-01 06:56:24,Germany,1506.6
INV_004381,CUST_00461,PROD_0011,Product 11 Essential,1,23.08,2024-12-08 02:32:17,Canada,23.08
INV_002604,CUST_00348,PROD_0049,Product 49 Eco,1,100.27,2024-12-19 13:26:26,Germany,100.27
INV_005566,CUST_01997,PROD_0009,Product 9 Luxury,3,141.13,2024-10-21 18:51:13,Canada,423.39
INV_005474,CUST_01243,PROD_0012,Product 12 Luxury,1,170.25,2024-05-20 04:11:20,United Kingdom,170.25
INV_000032,CUST_00969,PROD_0033,Product 33 Modern,1,82.87,2024-03-05 14:07:54,United States,82.87
INV_003427,CUST_02245,PROD_0046,Product 46 Essential,3,123.74,2024-06-01 22:13:31,United States,371.22
INV_007660,CUST_01589,PROD_0023,Product 23 Eco,5,36.85,2024-10-17 15:57:01,United States,184.25
INV_006416,CUST_00701,PROD_0026,Product 26 Luxury,5,165.24,2024-03-11 01:54:22,United States,826.2
INV_007012,CUST_00401,PROD_0009,Product 9 Luxury,1,141.13,2024-01-14 13:00:16,United States,141.13
INV_000628,CUST_02309,PROD_0040,Product 40 Luxury,4,137.92,2024-01-16 23:57:31,France,551.68
INV_007241,CUST_00460,PROD_0027,Product 27 Essential,3,57.2,2024-07-14 09:32:18,United States,171.6
INV_003621,CUST_02087,PROD_0033,Product 33 Modern,3,82.87,2024-05-29 04:32:29,United Kingdom,248.61
INV_002209,CUST_01005,PROD_0040,Product 40 Luxury,1,137.92,2024-07-02 11:34:04,United Kingdom,137.92
INV_003827,CUST_01879,PROD_0006,Product 6 Luxury,2,43.76,2024-12-28 15:49:39,United States,87.52
INV_004737,CUST_00164,PROD_0004,Product 4 Modern,2,10.8,2024-05-21 02:53:03,United States,21.6
INV_002963,CUST_02336,PROD_0001,Product 1 Luxury,1,149.59,2024-07-21 15:05:52,United States,149.59
INV_007987,CUST_01943,PROD_0007,Product 7 Eco,3,47.98,2024-04-29 08:55:52,United States,143.94
INV_002485,CUST_01003,PROD_0033,Product 33 Modern,2,82.87,2024-01-12 01:06:14,United States,165.74
INV_002469,CUST_00572,PROD_0010,Product 10 Essential,1,35.31,2024-11-20 11:31:54,United Kingdom,35.31
INV_002566,CUST_01740,PROD_0018,Product 18 Essential,3,171.78,2024-10-08 15:21:30,United Kingdom,515.34
INV_002520,CUST_00584,PROD_0004,Product 4 Modern,1,10.8,2024-09-24 05:03:51,United States,10.8
INV_003435,CUST_01484,PROD_0048,Product 48 Eco,3,184.1,2024-10-08 22:24:51,Canada,552.3
INV_004487,CUST_01569,PROD_0010,Product 10 Essential,5,35.31,2024-05-08 05:18:57,United Kingdom,176.55
INV_001236,CUST_00016,PROD_0006,Product 6 Luxury,1,43.76,2024-06-15 01:34:35,United States,43.76
INV_005220,CUST_01798,PROD_0028,Product 28 Vintage,3,175.88,2024-01-10 19:54:11,Canada,527.64
INV_004953,CUST_01093,PROD_0048,Product 48 Eco,3,184.1,2024-10-22 02:43:18,Canada,552.3
INV_001341,CUST_01456,PROD_0023,Product 23 Eco,1,36.85,2024-03-27 17:34:01,Germany,36.85
INV_006437,CUST_01384,PROD_0012,Product 12 Luxury,1,170.25,2024-11-24 14:33:17,Germany,170.25
INV_003275,CUST_01818,PROD_0043,Product 43 Vintage,2,5.62,2024-10-14 02:21:42,Canada,11.24
INV_006563,CUST_00677,PROD_0019,Product 19 Luxury,2,59.19,2024-10-24 20:21:08,United Kingdom,118.38
INV_000721,CUST_02030,PROD_0050,Product 50 Luxury,1,176.34,2024-03-13 08:33:00,Australia,176.34
INV_005494,CUST_00492,PROD_0046,Product 46 Essential,2,123.74,2024-04-27 07:18:40,United States,247.48
INV_006342,CUST_00479,PROD_0013,Product 13 Eco,2,162.38,2024-11-19 18:44:34,Japan,324.76
INV_000658,CUST_01652,PROD_0034,Product 34 Vintage,1,104.35,2024-05-22 02:47:00,United States,104.35
INV_002041,CUST_00831,PROD_0001,Product 1 Luxury,3,149.59,2024-01-02 08:55:44,United Kingdom,448.77
INV_003515,CUST_00750,PROD_0015,Product 15 Modern,1,112.64,2024-06-19 11:24:13,Japan,112.64
INV_002764,CUST_00740,PROD_0044,Product 44 Essential,2,153.57,2024-06-10 17:18:22,Australia,307.14
INV_002356,CUST_01985,PROD_0033,Product 33 Modern,4,82.87,2024-01-22 02:28:46,Canada,331.48
INV_004119,CUST_01873,PROD_0012,Product 12 Luxury,2,170.25,2024-02-16 15:39:36,United Kingdom,340.5
INV_004328,CUST_01145,PROD_0034,Product 34 Vintage,1,104.35,2024-10-27 04:56:28,United States,104.35
INV_006565,CUST_01868,PROD_0027,Product 27 Essential,2,57.2,2024-03-09 17:12:40,France,114.4
INV_003320,CUST_01011,PROD_0026,Product 26 Luxury,1,165.24,2024-04-04 02:53:32,United Kingdom,165.24
INV_006342,CUST_00479,PROD_0002,Product 2 Vintage,1,32.2,2024-11-19 18:44:34,Japan,32.2
INV_000806,CUST_00550,PROD_0007,Product 7 Eco,8,47.98,2024-05-30 20:19:40,United States,383.84
INV_001489,CUST_00218,PROD_0006,Product 6 Luxury,1,43.76,2024-09-17 07:13:18,United States,43.76
INV_007194,CUST_01536,PROD_0024,Product 24 Modern,1,197.95,2024-11-30 17:22:43,United States,197.95
INV_005379,CUST_00655,PROD_0048,Product 48 Eco,1,184.1,2024-07-08 06:21:28,Australia,184.1
INV_006572,CUST_01858,PROD_0047,Product 47 Vintage,1,153.68,2024-05-28 12:20:43,Canada,153.68
INV_007072,CUST_00204,PROD_0002,Product 2 Vintage,1,32.2,2024-01-25 14:38:41,United Kingdom,32.2
INV_003289,CUST_00838,PROD_0004,Product 4 Modern,1,10.8,2024-04-01 18:34:12,United Kingdom,10.8
INV_006095,CUST_00810,PROD_0034,Product 34 Vintage,1,104.35,2024-02-21 12:11:02,United States,104.35
INV_006749,CUST_02470,PROD_0016,Product 16 Eco,1,117.57,2024-08-04 03:20:51,Germany,117.57
INV_000824,CUST_00404,PROD_0046,Product 46 Essential,2,123.74,2024-11-07 18:47:35,Japan,247.48
INV_007146,CUST_01209,PROD_0033,Product 33 Modern,1,82.87,2024-09-30 11:14:35,Australia,82.87
INV_000479,CUST_00370,PROD_0013,Product 13 Eco,1,162.38,2024-08-26 20:17:37,United Kingdom,162.38
INV_005726,CUST_01563,PROD_0013,Product 13 Eco,1,162.38,2024-05-21 14:03:21,United States,162.38
INV_003660,CUST_00049,PROD_0036,Product 36 Vintage,3,159.45,2024-08-22 07:06:11,United States,478.35
INV_005103,CUST_00268,PROD_0039,Product 39 Eco,4,194.35,2024-10-06 04:20:34,United States,777.4
INV_000406,CUST_01762,PROD_0006,Product 6 Luxury,1,43.76,2024-06-24 08:47:48,Canada,43.76
INV_002262,CUST_02319,PROD_0003,Product 3 Luxury,5,21.94,2024-11-07 22:22:01,Australia,109.7
INV_001720,CUST_00322,PROD_0020,Product 20 Essential,4,77.18,2024-09-19 11:01:31,Australia,308.72
INV_003890,CUST_00740,PROD_0008,Product 8 Eco,1,162.83,2024-02-06 00:44:44,United States,162.83
INV_006146,CUST_02208,PROD_0045,Product 45 Eco,1,174.74,2024-09-08 11:34:55,United States,174.74
INV_000811,CUST_02478,PROD_0038,Product 38 Modern,3,199.23,2024-08-22 03:38:26,United States,597.69
INV_006242,CUST_01417,PROD_0042,Product 42 Essential,2,62.22,2024-02-22 00:17:00,Canada,124.44
INV_000374,CUST_01505,PROD_0050,Product 50 Luxury,2,176.34,2024-07-30 10:47:22,Canada,352.68
INV_007247,CUST_00183,PROD_0041,Product 41 Eco,3,154.87,2024-10-02 06:46:18,United States,464.61
INV_007243,CUST_02256,PROD_0010,Product 10 Essential,3,35.31,2024-02-01 16:07:45,Germany,105.93
INV_007700,CUST_00312,PROD_0023,Product 23 Eco,2,36.85,2024-05-10 04:31:07,Germany,73.7
INV_005054,CUST_02205,PROD_0049,Product 49 Eco,8,100.27,2024-10-14 07:59:19,France,802.16
INV_005913,CUST_00909,PROD_0033,Product 33 Modern,1,82.87,2024-11-15 01:00:05,United States,82.87
INV_004767,CUST_02152,PROD_0042,Product 42 Essential,1,62.22,2024-07-06 05:03:17,United States,62.22
INV_005212,CUST_02063,PROD_0030,Product 30 Modern,3,32.85,2024-10-24 19:00:08,Japan,98.55
INV_002693,CUST_00753,PROD_0024,Product 24 Modern,4,197.95,2024-09-01 17:28:58,United States,791.8
INV_005151,CUST_01386,PROD_0008,Product 8 Eco,1,162.83,2024-04-05 14:57:25,United States,162.83
INV_007850,CUST_01934,PROD_0029,Product 29 Essential,1,132.8,2024-03-03 21:54:26,United States,132.8
INV_002767,CUST_01165,PROD_0034,Product 34 Vintage,1,104.35,2024-09-21 14:17:28,Japan,104.35
INV_000978,CUST_01471,PROD_0002,Product 2 Vintage,1,32.2,2024-01-04 17:19:26,United Kingdom,32.2
INV_001364,CUST_00058,PROD_0036,Product 36 Vintage,2,159.45,2024-12-12 10:06:07,United States,318.9
INV_007105,CUST_02348,PROD_0029,Product 29 Essential,2,132.8,2024-03-23 20:27:33,Canada,265.6
INV_000029,CUST_02255,PROD_0031,Product 31 Vintage,1,150.26,2024-02-08 00:34:31,United States,150.26
INV_003834,CUST_00681,PROD_0039,Product 39 Eco,3,194.35,2024-08-21 09:11:53,United States,583.05
INV_005858,CUST_01065,PROD_0015,Product 15 Modern,1,112.64,2024-03-02 03:01:07,United Kingdom,112.64
INV_007746,CUST_00661,PROD_0027,Product 27 Essential,1,57.2,2024-07-28 10:05:37,United States,57.2
INV_000226,CUST_01642,PROD_0036,Product 36 Vintage,2,159.45,2024-07-09 23:24:36,United States,318.9
INV_000910,CUST_01804,PROD_0050,Product 50 Luxury,2,176.34,2024-05-09 23:58:03,United States,352.68
INV_007995,CUST_01641,PROD_0010,Product 10 Essential,1,35.31,2024-01-28 01:27:12,Canada,35.31
INV_001662,CUST_01628,PROD_0044,Product 44 Essential,2,153.57,2024-10-20 04:50:53,United States,307.14
INV_006211,CUST_00154,PROD_0038,Product 38 Modern,2,199.23,2024-04-22 12:09:51,Germany,398.46
INV_003148,CUST_01676,PROD_0017,Product 17 Luxury,1,133.94,2024-05-22 17:27:34,France,133.94
INV_006348,CUST_01144,PROD_0008,Product 8 Eco,2,162.83,2024-02-01 02:37:38,United States,325.66
INV_003975,CUST_01978,PROD_0022,Product 22 Luxury,3,128.81,2024-03-28 16:53:34,United States,386.43
INV_000331,CUST_01980,PROD_0029,Product 29 Essential,4,132.8,2024-02-11 10:04:49,United States,531.2
INV_004585,CUST_00117,PROD_0007,Product 7 Eco,4,47.98,2024-03-04 16:49:58,United Kingdom,191.92
INV_000058,CUST_01795,PROD_0012,Product 12 Luxury,3,170.25,2024-11-19 19:03:58,United Kingdom,510.75
INV_004482,CUST_01044,PROD_0001,Product 1 Luxury,2,149.59,2024-08-05 21:56:44,United Kingdom,299.18
INV_005869,CUST_00636,PROD_0036,Product 36 Vintage,1,159.45,2024-01-15 06:58:44,United States,159.45
INV_002883,CUST_02170,PROD_0030,Product 30 Modern,3,32.85,2024-06-12 18:44:09,France,98.55
INV_004101,CUST_00823,PROD_0003,Product 3 Luxury,1,21.94,2024-02-14 13:09:50,United States,21.94
INV_005336,CUST_02169,PROD_0017,Product 17 Luxury,2,133.94,2024-03-15 19:31:18,United Kingdom,267.88
INV_002402,CUST_01960,PROD_0013,Product 13 Eco,3,162.38,2024-10-13 08:52:49,Australia,487.14
INV_001106,CUST_02113,PROD_0014,Product 14 Modern,4,29.33,2024-01-18 20:05:07,Australia,117.32
INV_007898,CUST_00579,PROD_0012,Product 12 Luxury,1,170.25,2024-04-25 13:29:21,United States,170.25
INV_006753,CUST_02339,PROD_0008,Product 8 Eco,1,162.83,2024-04-13 08:55:21,United States,162.83
INV_000312,CUST_00281,PROD_0025,Product 25 Eco,2,138.49,2024-04-01 04:13:02,United Kingdom,276.98
INV_006254,CUST_01046,PROD_0025,Product 25 Eco,2,138.49,2024-12-28 15:26:26,United States,276.98
INV_006938,CUST_00632,PROD_0030,Product 30 Modern,1,32.85,2024-12-28 23:36:49,Germany,32.85
INV_005459,CUST_01508,PROD_0031,Product 31 Vintage,1,150.26,2024-07-16 17:36:33,Canada,150.26
INV_006561,CUST_00656,PROD_0029,Product 29 Essential,2,132.8,2024-03-20 05:01:02,Germany,265.6
INV_002921,CUST_00789,PROD_0005,Product 5 Vintage,1,103.53,2024-11-15 13:27:00,France,103.53
INV_005654,CUST_01737,PROD_0008,Product 8 Eco,1,162.83,2024-09-17 01:54:47,Germany,162.83
INV_006961,CUST_01143,PROD_0024,Product 24 Modern,2,197.95,2024-04-08 16:24:28,United States,395.9
INV_007698,CUST_01216,PROD_0010,Product 10 Essential,1,35.31,2024-09-14 21:40:37,Germany,35.31
INV_000450,CUST_01451,PROD_0048,Product 48 Eco,1,184.1,2024-01-28 23:47:32,United States,184.1
INV_003331,CUST_02184,PROD_0020,Product 20 Essential,3,77.18,2024-09-12 17:32:05,Canada,231.54
INV_003182,CUST_01601,PROD_0005,Product 5 Vintage,1,103.53,2024-01-25 17:48:47,United Kingdom,103.53
INV_007601,CUST_00654,PROD_0001,Product 1 Luxury,1,149.59,2024-03-18 06:32:16,United States,149.59
INV_002982,CUST_00496,PROD_0003,Product 3 Luxury,6,21.94,2024-01-21 03:32:20,United States,131.64
INV_007824,CUST_01879,PROD_0042,Product 42 Essential,2,62.22,2024-01-16 04:17:38,United States,124.44
INV_002114,CUST_01588,PROD_0011,Product 11 Essential,1,23.08,2024-10-04 03:57:19,Canada,23.08
INV_001736,CUST_01104,PROD_0045,Product 45 Eco,2,174.74,2024-07-02 01:15:25,Australia,349.48
INV_000922,CUST_01194,PROD_0040,Product 40 Luxury,2,137.92,2024-11-18 20:06:28,Germany,275.84
INV_001820,CUST_00599,PROD_0037,Product 37 Modern,1,17.38,2024-01-22 18:18:54,United States,17.38
INV_004439,CUST_00343,PROD_0019,Product 19 Luxury,2,59.19,2024-02-07 01:05:24,United Kingdom,118.38
INV_001806,CUST_01114,PROD_0002,Product 2 Vintage,1,32.2,2024-04-20 13:22:50,United Kingdom,32.2
INV_007479,CUST_01762,PROD_0007,Product 7 Eco,2,47.98,2024-12-17 19:56:39,Australia,95.96
INV_004921,CUST_01925,PROD_0005,Product 5 Vintage,3,103.53,2024-10-23 01:02:15,United States,310.59
INV_002592,CUST_01925,PROD_0015,Product 15 Modern,1,112.64,2024-07-03 19:48:45,United Kingdom,112.64
INV_000827,CUST_00188,PROD_0024,Product 24 Modern,4,197.95,2024-08-06 11:06:37,Canada,791.8
INV_003089,CUST_00593,PROD_0031,Product 31 Vintage,2,150.26,2024-01-23 06:14:21,United States,300.52
INV_006256,CUST_01669,PROD_0046,Product 46 Essential,2,123.74,2024-12-31 07:39:31,Germany,247.48
INV_003180,CUST_02470,PROD_0045,Product 45 Eco,1,174.74,2024-12-20 20:47:15,United Kingdom,174.74
INV_005841,CUST_01340,PROD_0016,Product 16 Eco,1,117.57,2024-08-18 11:19:04,United States,117.57
INV_007109,CUST_00361,PROD_0040,Product 40 Luxury,3,137.92,2024-08-30 11:52:42,France,413.76
INV_001907,CUST_00634,PROD_0020,Product 20 Essential,2,77.18,2024-02-06 14:49:11,United States,154.36
INV_000766,CUST_02217,PROD_0001,Product 1 Luxury,1,149.59,2024-01-24 09:37:23,Australia,149.59
INV_006719,CUST_01040,PROD_0008,Product 8 Eco,4,162.83,2024-07-11 16:40:41,United States,651.32
INV_002263,CUST_00455,PROD_0032,Product 32 Eco,1,150.66,2024-09-27 03:57:42,United States,150.66
INV_006298,CUST_01869,PROD_0010,Product 10 Essential,1,35.31,2024-02-04 19:38:31,Canada,35.31
INV_006720,CUST_00494,PROD_0038,Product 38 Modern,3,199.23,2024-08-05 23:18:08,United States,597.69
INV_007009,CUST_02255,PROD_0008,Product 8 Eco,1,162.83,2024-09-06 03:20:55,United States,162.83
INV_002022,CUST_01851,PROD_0036,Product 36 Vintage,1,159.45,2024-02-05 02:58:09,Germany,159.45
INV_006099,CUST_01228,PROD_0049,Product 49 Eco,4,100.27,2024-11-20 04:24:01,Germany,401.08
INV_000911,CUST_02435,PROD_0009,Product 9 Luxury,2,141.13,2024-02-22 20:46:19,United States,282.26
INV_000626,CUST_00632,PROD_0029,Product 29 Essential,4,132.8,2024-03-07 11:42:19,Germany,531.2
INV_002700,CUST_00547,PROD_0007,Product 7 Eco,1,47.98,2024-04-11 05:42:45,United States,47.98
INV_004852,CUST_00820,PROD_0024,Product 24 Modern,3,197.95,2024-08-06 04:41:40,United States,593.85
INV_004078,CUST_01790,PROD_0033,Product 33 Modern,1,82.87,2024-02-07 07:10:44,United States,82.87
INV_002968,CUST_02374,PROD_0017,Product 17 Luxury,1,133.94,2024-06-21 12:31:07,United States,133.94
INV_006997,CUST_01555,PROD_0041,Product 41 Eco,1,154.87,2024-02-14 12:16:58,United States,154.87
INV_005501,CUST_01107,PROD_0039,Product 39 Eco,1,194.35,2024-01-09 18:15:52,Germany,194.35
INV_001861,CUST_00979,PROD_0047,Product 47 Vintage,1,153.68,2024-05-04 13:05:08,Germany,153.68
INV_001258,CUST_01840,PROD_0019,Product 19 Luxury,3,59.19,2024-03-08 03:20:55,Australia,177.57
INV_003565,CUST_00522,PROD_0049,Product 49 Eco,2,100.27,2024-05-06 04:10:22,Germany,200.54
INV_003030,CUST_02483,PROD_0050,Product 50 Luxury,1,176.34,2024-03-22 04:49:32,United States,176.34
INV_006334,CUST_01094,PROD_0030,Product 30 Modern,1,32.85,2024-06-03 19:52:41,United Kingdom,32.85
INV_000301,CUST_00518,PROD_0023,Product 23 Eco,1,36.85,2024-07-14 01:41:34,Australia,36.85
INV_000834,CUST_02002,PROD_0002,Product 2 Vintage,1,32.2,2024-10-08 00:02:55,United Kingdom,32.2
INV_000501,CUST_01735,PROD_0033,Product 33 Modern,1,82.87,2024-07-16 11:27:22,United States,82.87
INV_002963,CUST_02336,PROD_0025,Product 25 Eco,3,138.49,2024-07-21 15:05:52,United States,415.47
INV_006183,CUST_00769,PROD_0042,Product 42 Essential,1,62.22,2024-07-24 04:18:41,United Kingdom,62.22
INV_005253,CUST_00783,PROD_0049,Product 49 Eco,1,100.27,2024-08-08 17:44:49,United States,100.27
INV_005445,CUST_00635,PROD_0047,Product 47 Vintage,1,153.68,2024-07-31 20:38:20,France,153.68
INV_000801,CUST_01542,PROD_0032,Product 32 Eco,1,150.66,2024-03-12 09:52:34,Germany,150.66
INV_001870,CUST_00405,PROD_0034,Product 34 Vintage,1,104.35,2024-01-13 08:33:26,United Kingdom,104.35
INV_001522,CUST_00037,PROD_0029,Product 29 Essential,1,132.8,2024-02-14 13:17:09,Germany,132.8
INV_000598,CUST_00304,PROD_0020,Product 20 Essential,2,77.18,2024-06-24 13:20:35,United States,154.36
INV_002657,CUST_02050,PROD_0046,Product 46 Essential,1,123.74,2024-12-28 07:35:19,United States,123.74
INV_001484,CUST_01443,PROD_0025,Product 25 Eco,1,138.49,2024-08-06 08:49:53,United Kingdom,138.49
INV_004610,CUST_01512,PROD_0012,Product 12 Luxury,1,170.25,2024-05-20 16:41:54,United States,170.25
INV_006313,CUST_01268,PROD_0049,Product 49 Eco,1,100.27,2024-08-06 03:02:50,Australia,100.27
INV_004327,CUST_00724,PROD_0026,Product 26 Luxury,7,165.24,2024-07-16 13:07:18,Germany,1156.68
INV_007320,CUST_02434,PROD_0029,Product 29 Essential,1,132.8,2024-09-23 21:34:20,United Kingdom,132.8
INV_004229,CUST_00920,PROD_0020,Product 20 Essential,9,77.18,2024-03-20 21:32:37,United States,694.62
INV_003676,CUST_00919,PROD_0027,Product 27 Essential,1,57.2,2024-01-10 07:42:15,United States,57.2
INV_001115,CUST_00617,PROD_0001,Product 1 Luxury,1,149.59,2024-01-03 11:26:46,Australia,149.59
INV_007311,CUST_01579,PROD_0025,Product 25 Eco,2,138.49,2024-02-22 07:23:54,United States,276.98
INV_001179,CUST_00899,PROD_0031,Product 31 Vintage,5,150.26,2024-08-11 13:50:21,France,751.3
INV_007043,CUST_02436,PROD_0046,Product 46 Essential,1,123.74,2024-04-01 22:38:49,United States,123.74
INV_002772,CUST_01104,PROD_0014,Product 14 Modern,2,29.33,2024-08-18 18:23:06,Germany,58.66
INV_007921,CUST_01342,PROD_0026,Product 26 Luxury,1,165.24,2024-10-10 02:11:58,United States,165.24
INV_005666,CUST_00600,PROD_0009,Product 9 Luxury,1,141.13,2024-04-08 22:12:56,United Kingdom,141.13
INV_001028,CUST_00648,PROD_0014,Product 14 Modern,4,29.33,2024-06-20 09:04:59,United Kingdom,117.32
INV_003533,CUST_02145,PROD_0047,Product 47 Vintage,2,153.68,2024-12-17 00:00:49,United States,307.36
INV_003893,CUST_00090,PROD_0039,Product 39 Eco,1,194.35,2024-06-09 16:23:02,United States,194.35
INV_007340,CUST_01375,PROD_0043,Product 43 Vintage,2,5.62,2024-03-18 10:14:51,United States,11.24
INV_006532,CUST_01362,PROD_0017,Product 17 Luxury,2,133.94,2024-01-10 20:42:19,United States,267.88
INV_007669,CUST_00801,PROD_0034,Product 34 Vintage,8,104.35,2024-03-19 14:06:03,Japan,834.8
