customer_id,total_monetary_spend,transaction_frequency,total_items_purchased,first_purchase,last_purchase,views,carts,purchases,searches,total_sessions,cart_to_view_ratio,avg_order_value,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,customer_segment,cluster_id
CUST_00211,1826.24,4,18,2024-04-05 06:58:36,2024-08-14 14:49:52,17,2,2,3,5,0.1176,456.56,139.4,4,1826.24,2,4,3,243,9,Loyal Customers,Cluster_4
CUST_02057,867.24,1,14,2024-09-15 09:17:15,2024-09-15 09:17:15,19,2,2,4,5,0.1053,867.24,107.6,1,867.24,2,1,1,211,4,Lost,Cluster_2
CUST_01017,4757.37,8,39,2024-02-16 00:02:54,2024-12-02 01:15:01,23,7,0,7,6,0.3043,594.67,29.9,8,4757.37,4,5,5,455,14,Champions,Cluster_4
CUST_01946,3642.72,4,30,2024-02-24 00:12:56,2024-08-06 00:01:06,22,2,0,3,4,0.0909,910.68,148.0,4,3642.72,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_01420,1204.87,1,7,2024-09-24 07:58:49,2024-09-24 07:58:49,23,6,1,7,6,0.2609,1204.87,98.7,1,1204.87,3,1,2,312,6,Potential Loyalists,Cluster_2
CUST_00696,1557.66,2,16,2024-09-12 20:56:02,2024-10-08 04:54:31,5,3,0,0,3,0.6,778.83,84.8,2,1557.66,3,2,2,322,7,Potential Loyalists,Cluster_3
CUST_00518,5928.76,7,56,2024-04-03 09:27:47,2024-09-04 17:22:33,14,3,0,7,3,0.2143,846.97,118.3,7,5928.76,2,5,5,255,12,Loyal Customers,Cluster_4
CUST_00450,593.85,1,3,2024-11-30 11:24:42,2024-11-30 11:24:42,18,7,2,5,4,0.3889,593.85,31.5,1,593.85,4,1,1,411,6,New Customers,Cluster_2
CUST_00006,1869.73,4,19,2024-01-19 16:46:00,2024-11-30 03:20:51,18,3,1,2,3,0.1667,467.43,31.9,4,1869.73,4,4,3,443,11,Loyal Customers,Cluster_1
CUST_02254,1827.03,5,16,2024-01-11 10:52:34,2024-10-20 03:37:28,20,6,0,1,5,0.3,365.41,72.8,5,1827.03,3,5,3,353,11,Loyal Customers,Cluster_4
CUST_01979,1216.22,3,11,2024-05-15 06:23:38,2024-08-29 23:10:20,43,14,9,3,10,0.3256,405.41,124.0,3,1216.22,2,4,2,242,8,At Risk,Cluster_3
CUST_01691,962.49,2,12,2024-05-23 21:43:14,2024-06-10 18:08:04,37,7,3,4,8,0.1892,481.25,204.2,2,962.49,1,2,1,121,4,Lost,Cluster_3
CUST_00736,1786.3,1,12,2024-06-20 12:50:06,2024-06-20 12:50:06,13,3,3,7,8,0.2308,1786.3,194.5,1,1786.3,1,1,3,113,5,Potential Loyalists,Cluster_3
CUST_02030,235.0,1,3,2024-03-13 08:33:00,2024-03-13 08:33:00,39,6,2,5,8,0.1538,235.0,293.6,1,235.0,1,1,1,111,3,Lost,Cluster_2
CUST_00553,1675.2,1,12,2024-10-07 13:05:03,2024-10-07 13:05:03,24,5,1,2,5,0.2083,1675.2,85.5,1,1675.2,3,1,2,312,6,Potential Loyalists,Cluster_3
CUST_00989,560.57,1,5,2024-12-03 15:02:04,2024-12-03 15:02:04,34,10,4,1,9,0.2941,560.57,28.4,1,560.57,4,1,1,411,6,New Customers,Cluster_2
CUST_00653,1435.67,3,11,2024-01-09 09:00:28,2024-04-05 02:17:34,25,11,2,2,7,0.44,478.56,270.9,3,1435.67,1,4,2,142,7,At Risk,Cluster_3
CUST_00239,2299.62,2,19,2024-02-12 10:46:14,2024-11-15 20:54:31,18,4,0,3,7,0.2222,1149.81,46.1,2,2299.62,4,2,3,423,9,New Customers,Cluster_3
CUST_00840,1088.97,1,9,2024-06-30 09:31:40,2024-06-30 09:31:40,24,6,2,5,5,0.25,1088.97,184.6,1,1088.97,1,1,2,112,4,Lost,Cluster_2
CUST_01268,2809.14,5,27,2024-07-31 11:40:39,2024-12-09 15:03:34,1,1,0,0,1,1.0,561.83,22.4,5,2809.14,5,5,4,554,14,Champions,Cluster_1
CUST_00888,1597.97,3,22,2024-01-06 19:11:11,2024-09-25 07:12:15,33,10,0,5,8,0.303,532.66,97.7,3,1597.97,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_00414,4071.0,6,31,2024-01-11 04:25:47,2024-11-28 06:37:57,5,0,0,3,2,0.0,678.5,33.7,6,4071.0,4,5,5,455,14,Champions,Cluster_4
CUST_02055,1675.53,2,13,2024-02-27 06:55:46,2024-08-24 16:08:53,39,12,2,7,9,0.3077,837.76,129.3,2,1675.53,2,2,2,222,6,Lost,Cluster_3
CUST_02335,422.35,1,7,2024-08-30 20:27:06,2024-08-30 20:27:06,15,10,1,1,6,0.6667,422.35,123.1,1,422.35,2,1,1,211,4,Lost,Cluster_2
CUST_00064,2024.46,3,23,2024-01-18 13:36:37,2024-07-24 00:53:32,0,0,0,0,0,0.0,674.82,161.0,3,2024.46,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_00076,2785.14,2,18,2024-04-28 08:19:11,2024-05-26 06:13:42,15,6,1,3,4,0.4,1392.57,219.7,2,2785.14,1,2,4,124,7,Potential Loyalists,Cluster_3
CUST_01159,4254.96,4,38,2024-01-10 14:16:26,2024-10-08 23:17:08,16,4,2,1,5,0.25,1063.74,84.0,4,4254.96,3,4,5,345,12,Loyal Customers,Cluster_4
CUST_00154,4821.59,5,36,2024-03-07 21:01:04,2024-05-25 17:02:48,18,5,1,1,5,0.2778,964.32,220.3,5,4821.59,1,5,5,155,11,Loyal Customers,Cluster_4
CUST_00974,831.15,1,6,2024-09-22 04:54:49,2024-09-22 04:54:49,23,5,3,4,7,0.2174,831.15,100.8,1,831.15,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_01330,1913.12,4,14,2024-01-06 20:26:28,2024-11-24 02:36:36,12,4,0,4,5,0.3333,478.28,37.9,4,1913.12,4,4,3,443,11,Loyal Customers,Cluster_4
CUST_00606,6194.3,5,51,2024-01-25 18:26:35,2024-11-19 22:27:04,17,6,1,3,5,0.3529,1238.86,42.1,5,6194.3,4,5,5,455,14,Champions,Cluster_4
CUST_00844,2844.82,3,23,2024-04-05 12:57:09,2024-12-15 15:35:49,9,3,0,1,3,0.3333,948.27,16.4,3,2844.82,5,4,4,544,13,Champions,Cluster_1
CUST_00706,597.44,1,15,2024-04-16 03:31:36,2024-04-16 03:31:36,12,1,1,1,3,0.0833,597.44,259.9,1,597.44,1,1,1,111,3,Lost,Cluster_2
CUST_01028,1441.27,1,11,2024-07-16 00:56:57,2024-07-16 00:56:57,14,4,1,1,5,0.2857,1441.27,169.0,1,1441.27,2,1,2,212,5,Lost,Cluster_2
CUST_00809,1540.35,3,20,2024-04-08 12:05:08,2024-10-02 01:15:11,16,4,1,0,3,0.25,513.45,90.9,3,1540.35,3,4,2,342,9,Potential Loyalists,Cluster_3
CUST_02156,1314.4,1,10,2024-06-30 03:37:45,2024-06-30 03:37:45,28,1,5,5,6,0.0357,1314.4,184.8,1,1314.4,1,1,2,112,4,Lost,Cluster_2
CUST_01695,1600.23,3,18,2024-05-11 15:04:17,2024-12-21 20:27:31,29,2,1,2,7,0.069,533.41,10.1,3,1600.23,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_02366,2773.27,3,23,2024-06-28 02:30:19,2024-12-05 07:56:32,25,7,2,3,5,0.28,924.42,26.7,3,2773.27,5,4,4,544,13,Champions,Cluster_1
CUST_00186,1727.86,3,19,2024-02-29 16:51:31,2024-12-09 14:37:49,27,8,3,6,7,0.2963,575.95,22.4,3,1727.86,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_02336,2056.15,3,15,2024-06-04 01:33:47,2024-08-07 08:17:16,8,0,2,1,2,0.0,685.38,146.7,3,2056.15,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_01516,1410.1,3,13,2024-02-09 16:45:58,2024-11-13 10:26:17,24,4,1,2,5,0.1667,470.03,48.6,3,1410.1,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_00075,3783.82,4,37,2024-01-12 15:30:19,2024-12-19 18:23:20,36,6,3,7,7,0.1667,945.96,12.2,4,3783.82,5,4,5,545,14,Champions,Cluster_1
CUST_02382,317.83,1,4,2024-11-10 09:04:53,2024-11-10 09:04:53,6,1,0,0,3,0.1667,317.83,51.6,1,317.83,4,1,1,411,6,New Customers,Cluster_2
CUST_02260,1075.04,2,11,2024-02-20 09:33:19,2024-07-16 22:43:37,14,9,1,4,6,0.6429,537.52,168.1,2,1075.04,2,2,2,222,6,Lost,Cluster_3
CUST_00072,2386.78,3,25,2024-03-03 06:59:49,2024-08-08 07:18:32,41,12,1,5,10,0.2927,795.59,145.7,3,2386.78,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_01969,2046.88,2,20,2024-01-14 12:36:28,2024-05-08 09:26:56,20,6,3,9,6,0.3,1023.44,237.6,2,2046.88,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_02124,415.24,1,4,2024-05-20 12:01:40,2024-05-20 12:01:40,17,1,3,1,4,0.0588,415.24,225.5,1,415.24,1,1,1,111,3,Lost,Cluster_2
CUST_01336,1154.5,2,10,2024-03-29 11:04:57,2024-06-08 06:22:20,34,15,2,4,12,0.4412,577.25,206.7,2,1154.5,1,2,2,122,5,Lost,Cluster_3
CUST_00763,2214.77,3,19,2024-06-05 03:32:46,2024-10-20 19:41:31,24,6,2,5,7,0.25,738.26,72.2,3,2214.77,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_01912,2441.45,2,19,2024-04-27 08:11:46,2024-07-11 11:05:28,28,5,2,4,8,0.1786,1220.72,173.5,2,2441.45,2,2,3,223,7,Potential Loyalists,Cluster_3
CUST_01227,1494.5,3,11,2024-04-19 10:59:17,2024-12-16 20:31:21,14,2,1,4,4,0.1429,498.17,15.1,3,1494.5,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00665,1655.73,2,17,2024-01-23 14:17:43,2024-03-11 05:36:23,6,2,1,5,3,0.3333,827.87,295.8,2,1655.73,1,2,2,122,5,Lost,Cluster_3
CUST_02309,1933.61,4,18,2024-01-16 23:57:31,2024-07-30 21:11:52,26,5,4,4,5,0.1923,483.4,154.1,4,1933.61,2,4,3,243,9,Loyal Customers,Cluster_4
CUST_01303,1357.87,3,22,2024-08-20 20:12:11,2024-11-26 17:03:37,16,3,1,4,5,0.1875,452.62,35.3,3,1357.87,4,4,2,442,10,Potential Loyalists,Cluster_3
CUST_01995,1140.5,3,17,2024-01-06 10:24:57,2024-04-07 00:44:04,28,4,1,1,6,0.1429,380.17,269.0,3,1140.5,1,4,2,142,7,At Risk,Cluster_3
CUST_02264,4260.93,5,40,2024-04-25 20:46:24,2024-10-28 19:41:28,25,10,2,5,9,0.4,852.19,64.2,5,4260.93,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_01468,3344.93,4,30,2024-06-21 11:12:11,2024-11-26 03:33:52,25,9,2,6,8,0.36,836.23,35.9,4,3344.93,4,4,4,444,12,Champions,Cluster_4
CUST_02187,3715.78,4,36,2024-03-18 10:40:31,2024-04-30 06:15:09,40,18,2,9,10,0.45,928.95,245.7,4,3715.78,1,4,5,145,10,Loyal Customers,Cluster_4
CUST_02449,3250.35,3,23,2024-07-09 14:40:44,2024-10-14 19:22:28,41,11,1,2,7,0.2683,1083.45,78.2,3,3250.35,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_02262,3166.99,5,28,2024-01-27 09:17:25,2024-11-14 11:37:10,10,5,0,1,2,0.5,633.4,47.5,5,3166.99,4,5,4,454,13,Champions,Cluster_4
CUST_01485,2063.4,3,18,2024-02-07 05:13:55,2024-12-27 13:00:36,45,6,4,4,10,0.1333,687.8,4.5,3,2063.4,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01007,3175.88,4,32,2024-05-26 18:14:36,2024-09-08 09:04:19,0,2,0,0,1,0.0,793.97,114.6,4,3175.88,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_00864,1346.01,3,14,2024-02-17 16:05:41,2024-08-12 09:05:21,20,6,1,3,6,0.3,448.67,141.6,3,1346.01,2,4,2,242,8,At Risk,Cluster_3
CUST_02405,892.42,1,9,2024-11-27 02:54:20,2024-11-27 02:54:20,24,13,0,3,5,0.5417,892.42,34.9,1,892.42,4,1,1,411,6,New Customers,Cluster_2
CUST_00304,3825.37,7,41,2024-04-03 18:53:38,2024-11-14 10:58:10,14,1,0,1,3,0.0714,546.48,47.5,7,3825.37,4,5,5,455,14,Champions,Cluster_4
CUST_02256,2622.22,5,34,2024-01-03 09:02:06,2024-08-14 15:23:36,20,5,0,1,3,0.25,524.44,139.4,5,2622.22,2,5,4,254,11,Loyal Customers,Cluster_4
CUST_00234,1501.8,2,14,2024-10-14 19:01:02,2024-11-09 13:28:57,25,1,0,6,6,0.04,750.9,52.4,2,1501.8,4,2,2,422,8,New Customers,Cluster_3
CUST_00879,1226.2,2,10,2024-06-15 09:03:15,2024-11-18 05:19:46,17,5,0,5,7,0.2941,613.1,43.8,2,1226.2,4,2,2,422,8,New Customers,Cluster_3
CUST_01376,645.77,1,5,2024-06-22 10:53:33,2024-06-22 10:53:33,14,6,0,2,3,0.4286,645.77,192.5,1,645.77,1,1,1,111,3,Lost,Cluster_2
CUST_01627,2370.89,5,23,2024-01-01 20:58:31,2024-10-10 04:39:55,15,13,0,2,4,0.8667,474.18,82.8,5,2370.89,3,5,3,353,11,Loyal Customers,Cluster_4
CUST_02038,2121.38,5,19,2024-03-20 06:08:04,2024-10-16 10:07:50,23,9,2,1,5,0.3913,424.28,76.6,5,2121.38,3,5,3,353,11,Loyal Customers,Cluster_4
CUST_01014,2863.94,4,27,2024-04-25 14:50:54,2024-09-15 18:38:59,34,2,2,4,6,0.0588,715.99,107.2,4,2863.94,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_02072,3800.57,4,34,2024-02-19 02:18:39,2024-12-04 17:35:05,34,8,1,4,8,0.2353,950.14,27.3,4,3800.57,5,4,5,545,14,Champions,Cluster_1
CUST_01458,1263.79,1,11,2024-01-21 05:09:37,2024-01-21 05:09:37,9,2,1,4,4,0.2222,1263.79,345.8,1,1263.79,1,1,2,112,4,Lost,Cluster_2
CUST_02068,3763.71,5,31,2024-03-11 22:04:14,2024-11-08 07:00:15,18,10,3,1,8,0.5556,752.74,53.7,5,3763.71,4,5,5,455,14,Champions,Cluster_4
CUST_00079,1607.86,2,15,2024-02-25 06:33:28,2024-06-03 11:36:38,12,5,3,2,5,0.4167,803.93,211.5,2,1607.86,1,2,2,122,5,Lost,Cluster_3
CUST_01589,1775.22,3,21,2024-02-06 19:10:40,2024-10-17 15:57:01,16,9,1,1,6,0.5625,591.74,75.3,3,1775.22,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_02315,2827.91,3,20,2024-03-09 04:02:50,2024-05-02 13:03:18,21,4,2,5,6,0.1905,942.64,243.5,3,2827.91,1,4,4,144,9,Loyal Customers,Cluster_3
CUST_02296,3880.2,2,27,2024-05-14 21:26:20,2024-07-15 08:56:18,39,9,2,4,10,0.2308,1940.1,169.6,2,3880.2,2,2,5,225,9,Potential Loyalists,Cluster_3
CUST_01035,1303.68,2,19,2024-05-19 06:06:27,2024-07-09 17:24:42,29,11,0,6,10,0.3793,651.84,175.3,2,1303.68,2,2,2,222,6,Lost,Cluster_3
CUST_02332,2836.28,3,22,2024-02-20 05:21:05,2024-07-13 07:22:22,38,7,0,5,8,0.1842,945.43,171.7,3,2836.28,2,4,4,244,10,Loyal Customers,Cluster_3
CUST_01231,1536.54,3,12,2024-10-15 20:00:24,2024-12-17 08:11:31,20,9,2,1,7,0.45,512.18,14.7,3,1536.54,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_02024,1451.35,2,13,2024-02-27 22:07:38,2024-06-29 04:21:21,24,3,1,8,5,0.125,725.67,185.8,2,1451.35,1,2,2,122,5,Lost,Cluster_3
CUST_00584,3613.21,4,30,2024-04-22 20:21:59,2024-09-24 05:03:51,15,6,1,5,5,0.4,903.3,98.8,4,3613.21,3,4,4,344,11,Loyal Customers,Cluster_4
CUST_01790,1520.17,2,15,2024-02-07 07:10:44,2024-12-11 10:36:54,8,10,1,3,4,1.25,760.09,20.6,2,1520.17,5,2,2,522,9,New Customers,Cluster_3
CUST_01404,2873.27,3,22,2024-08-27 12:58:38,2024-11-27 01:42:15,19,9,1,2,5,0.4737,957.76,34.9,3,2873.27,4,4,4,444,12,Champions,Cluster_1
CUST_02200,2344.56,4,31,2024-03-13 14:35:31,2024-12-08 09:29:13,17,3,3,2,4,0.1765,586.14,23.6,4,2344.56,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01229,3006.17,4,29,2024-01-01 03:17:45,2024-11-26 15:16:10,9,2,0,0,3,0.2222,751.54,35.4,4,3006.17,4,4,4,444,12,Champions,Cluster_4
CUST_01039,327.7,2,3,2024-03-06 12:39:07,2024-06-02 17:48:09,24,13,2,6,6,0.5417,163.85,212.3,2,327.7,1,2,1,121,4,Lost,Cluster_2
CUST_00877,4296.42,5,35,2024-01-15 09:04:46,2024-10-14 18:34:12,18,8,4,4,6,0.4444,859.28,78.2,5,4296.42,3,5,5,355,13,Loyal Customers,Cluster_4
CUST_00541,1990.87,4,23,2024-05-30 05:35:37,2024-12-08 14:12:47,2,3,1,0,1,1.5,497.72,23.4,4,1990.87,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00255,310.28,1,2,2024-09-25 04:48:37,2024-09-25 04:48:37,26,5,2,6,8,0.1923,310.28,97.8,1,310.28,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_02371,595.99,2,7,2024-05-13 03:03:26,2024-08-19 09:37:37,6,5,0,1,4,0.8333,298.0,134.6,2,595.99,2,2,1,221,5,Lost,Cluster_2
CUST_00863,2355.86,3,18,2024-06-16 04:54:06,2024-11-25 08:35:05,2,4,1,2,1,2.0,785.29,36.6,3,2355.86,4,4,3,443,11,Loyal Customers,Cluster_3
CUST_00284,290.08,1,3,2024-07-13 23:39:21,2024-07-13 23:39:21,8,1,0,1,1,0.125,290.08,171.0,1,290.08,2,1,1,211,4,Lost,Cluster_2
CUST_00057,2201.92,3,18,2024-04-11 19:44:38,2024-08-27 08:12:27,24,9,1,4,6,0.375,733.97,126.7,3,2201.92,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_00983,807.53,1,8,2024-06-18 13:16:39,2024-06-18 13:16:39,11,3,2,1,6,0.2727,807.53,196.4,1,807.53,1,1,1,111,3,Lost,Cluster_2
CUST_00282,3373.72,5,38,2024-02-06 15:04:45,2024-12-22 23:21:16,33,10,0,1,7,0.303,674.74,9.0,5,3373.72,5,5,4,554,14,Champions,Cluster_1
CUST_00586,176.79,2,2,2024-01-27 13:38:32,2024-11-22 04:12:45,15,10,1,2,6,0.6667,88.39,39.8,2,176.79,4,2,1,421,7,New Customers,Cluster_2
CUST_00699,3398.56,5,27,2024-01-15 06:21:30,2024-10-19 12:49:20,18,7,2,2,4,0.3889,679.71,73.5,5,3398.56,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_01351,1471.49,2,9,2024-04-27 06:20:21,2024-12-24 21:55:42,15,12,2,4,7,0.8,735.75,7.1,2,1471.49,5,2,2,522,9,New Customers,Cluster_1
CUST_00087,2436.67,2,16,2024-11-07 15:01:48,2024-11-16 08:51:26,20,3,1,2,4,0.15,1218.34,45.6,2,2436.67,4,2,3,423,9,New Customers,Cluster_3
CUST_01919,4565.32,5,31,2024-02-20 22:29:11,2024-12-12 13:47:17,13,5,0,1,5,0.3846,913.06,19.4,5,4565.32,5,5,5,555,15,Champions,Cluster_1
CUST_02145,3861.27,3,32,2024-05-20 01:04:14,2024-12-17 00:00:49,20,1,2,3,5,0.05,1287.09,15.0,3,3861.27,5,4,5,545,14,Champions,Cluster_1
CUST_02379,207.18,1,2,2024-10-03 16:30:20,2024-10-03 16:30:20,28,8,2,1,6,0.2857,207.18,89.3,1,207.18,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_00533,9338.93,10,76,2024-01-12 06:13:53,2024-11-24 22:14:36,19,4,1,1,5,0.2105,933.89,37.1,10,9338.93,4,5,5,455,14,Champions,Cluster_4
CUST_01250,2304.8,3,20,2024-01-13 03:47:38,2024-12-11 06:36:49,26,7,1,4,6,0.2692,768.27,20.7,3,2304.8,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_01465,2444.04,3,23,2024-05-30 10:51:13,2024-07-03 07:49:49,40,22,3,5,14,0.55,814.68,181.7,3,2444.04,1,4,3,143,8,Loyal Customers,Cluster_3
CUST_02280,596.41,1,3,2024-10-15 23:04:02,2024-10-15 23:04:02,16,6,1,2,5,0.375,596.41,77.0,1,596.41,3,1,1,311,5,Potential Loyalists,Cluster_2
CUST_01122,3002.42,5,34,2024-01-11 05:41:07,2024-12-08 18:00:59,36,10,2,3,9,0.2778,600.48,23.2,5,3002.42,5,5,4,554,14,Champions,Cluster_1
CUST_00373,4885.52,5,37,2024-09-14 16:23:08,2024-12-15 02:15:21,28,9,3,9,9,0.3214,977.1,16.9,5,4885.52,5,5,5,555,15,Champions,Cluster_1
CUST_01804,6153.67,7,68,2024-02-08 17:22:49,2024-11-26 23:23:15,12,4,0,1,5,0.3333,879.1,35.0,7,6153.67,4,5,5,455,14,Champions,Cluster_4
CUST_00281,1499.4,2,14,2024-04-01 04:13:02,2024-08-19 02:07:45,24,6,5,4,6,0.25,749.7,134.9,2,1499.4,2,2,2,222,6,Lost,Cluster_3
CUST_02027,2566.52,5,26,2024-01-07 04:42:58,2024-10-20 22:08:59,15,12,0,4,7,0.8,513.3,72.1,5,2566.52,3,5,3,353,11,Loyal Customers,Cluster_4
CUST_00067,954.61,2,10,2024-01-13 01:50:57,2024-01-27 23:21:33,16,7,0,0,4,0.4375,477.31,339.0,2,954.61,1,2,1,121,4,Lost,Cluster_3
CUST_01137,2576.09,3,21,2024-02-11 17:36:53,2024-08-13 03:40:27,7,4,2,5,3,0.5714,858.7,140.8,3,2576.09,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_00468,1743.18,2,14,2024-01-09 06:26:02,2024-02-01 01:22:12,21,2,1,1,4,0.0952,871.59,334.9,2,1743.18,1,2,2,122,5,Lost,Cluster_3
CUST_00814,2194.33,2,19,2024-01-31 05:13:47,2024-04-03 15:10:50,27,5,1,2,9,0.1852,1097.16,272.4,2,2194.33,1,2,3,123,6,Potential Loyalists,Cluster_3
CUST_01221,1921.44,2,13,2024-06-06 15:11:21,2024-12-10 07:39:32,43,16,3,2,8,0.3721,960.72,21.7,2,1921.44,5,2,3,523,10,New Customers,Cluster_3
CUST_01209,2821.74,5,29,2024-03-14 18:36:42,2024-12-22 12:20:07,36,21,2,2,12,0.5833,564.35,9.5,5,2821.74,5,5,4,554,14,Champions,Cluster_1
CUST_00851,2558.92,2,24,2024-06-24 12:10:20,2024-12-01 20:46:42,36,12,1,9,9,0.3333,1279.46,30.1,2,2558.92,4,2,3,423,9,New Customers,Cluster_3
CUST_00966,3877.23,4,31,2024-05-04 23:44:49,2024-08-03 16:08:39,21,6,0,3,5,0.2857,969.31,150.3,4,3877.23,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_01038,2239.62,3,16,2024-05-20 14:21:23,2024-12-09 14:40:33,20,6,2,3,6,0.3,746.54,22.4,3,2239.62,5,4,3,543,12,Loyal Customers,Cluster_1
CUST_00217,2723.35,5,33,2024-04-01 20:24:35,2024-12-22 16:29:47,22,9,1,3,5,0.4091,544.67,9.3,5,2723.35,5,5,4,554,14,Champions,Cluster_1
CUST_00969,3337.76,4,36,2024-01-06 15:47:30,2024-03-05 14:07:54,13,5,1,3,5,0.3846,834.44,301.4,4,3337.76,1,4,4,144,9,Loyal Customers,Cluster_4
CUST_01727,2958.9,3,23,2024-01-31 13:37:38,2024-05-19 18:31:31,17,5,0,1,4,0.2941,986.3,226.2,3,2958.9,1,4,4,144,9,Loyal Customers,Cluster_3
CUST_01213,1643.53,3,23,2024-04-12 13:49:25,2024-07-17 14:14:14,9,5,1,4,3,0.5556,547.84,167.4,3,1643.53,2,4,2,242,8,At Risk,Cluster_3
CUST_01511,952.71,4,13,2024-03-06 03:54:29,2024-12-21 15:56:27,18,5,2,1,5,0.2778,238.18,10.3,4,952.71,5,4,1,541,10,Potential Loyalists,Cluster_1
CUST_00425,6258.6,6,59,2024-01-04 02:20:33,2024-12-30 15:27:42,23,8,2,7,7,0.3478,1043.1,1.4,6,6258.6,5,5,5,555,15,Champions,Cluster_1
CUST_00193,1036.68,2,12,2024-04-17 22:31:24,2024-05-23 20:26:20,13,1,1,0,3,0.0769,518.34,222.1,2,1036.68,1,2,2,122,5,Lost,Cluster_3
CUST_02295,1046.81,2,11,2024-10-25 00:50:21,2024-11-30 13:13:52,15,7,0,2,5,0.4667,523.4,31.4,2,1046.81,4,2,2,422,8,New Customers,Cluster_3
CUST_00426,3286.12,5,28,2024-02-04 19:29:10,2024-10-30 06:43:11,20,9,1,2,4,0.45,657.22,62.7,5,3286.12,3,5,4,354,12,Loyal Customers,Cluster_4
CUST_01817,750.81,2,7,2024-02-25 07:20:34,2024-06-21 16:51:56,28,7,2,3,6,0.25,375.4,193.3,2,750.81,1,2,1,121,4,Lost,Cluster_2
CUST_00589,3480.01,4,28,2024-01-20 12:49:20,2024-11-10 10:46:18,17,4,1,6,4,0.2353,870.0,51.6,4,3480.01,4,4,4,444,12,Champions,Cluster_4
CUST_00848,1805.63,3,12,2024-01-29 12:17:48,2024-09-11 05:16:36,18,8,0,4,4,0.4444,601.88,111.8,3,1805.63,2,4,3,243,9,Loyal Customers,Cluster_3
CUST_01607,3306.96,4,30,2024-03-02 11:36:54,2024-08-20 04:17:32,17,5,1,1,3,0.2941,826.74,133.8,4,3306.96,2,4,4,244,10,Loyal Customers,Cluster_4
CUST_01538,1472.4,3,17,2024-06-03 01:05:14,2024-12-11 12:43:51,20,6,1,2,5,0.3,490.8,20.5,3,1472.4,5,4,2,542,11,Potential Loyalists,Cluster_1
CUST_00618,3106.17,1,26,2024-09-29 10:24:33,2024-09-29 10:24:33,16,13,0,3,7,0.8125,3106.17,93.6,1,3106.17,3,1,4,314,8,Potential Loyalists,Cluster_3
CUST_01907,1412.08,3,16,2024-06-27 02:15:55,2024-08-08 09:11:48,11,4,2,1,5,0.3636,470.69,145.6,3,1412.08,2,4,2,242,8,At Risk,Cluster_3
CUST_01647,4198.37,4,39,2024-01-18 09:09:48,2024-09-17 03:19:35,33,6,2,2,7,0.1818,1049.59,105.9,4,4198.37,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_00376,3962.93,4,26,2024-01-02 11:48:07,2024-09-01 15:42:06,6,0,0,2,3,0.0,990.73,121.3,4,3962.93,2,4,5,245,11,Loyal Customers,Cluster_4
CUST_00917,2304.45,3,22,2024-02-25 19:34:59,2024-09-24 14:14:38,12,8,1,2,5,0.6667,768.15,98.4,3,2304.45,3,4,3,343,10,Loyal Customers,Cluster_3
CUST_00990,714.15,1,8,2024-07-05 00:26:08,2024-07-05 00:26:08,11,5,0,1,3,0.4545,714.15,180.0,1,714.15,1,1,1,111,3,Lost,Cluster_2
CUST_00188,4533.99,7,39,2024-01-04 18:09:09,2024-11-29 03:14:32,15,7,0,5,4,0.4667,647.71,32.9,7,4533.99,4,5,5,455,14,Champions,Cluster_4
CUST_02004,2233.91,4,21,2024-05-01 17:47:44,2024-10-14 15:17:01,20,10,0,0,5,0.5,558.48,78.4,4,2233.91,3,4,3,343,10,Loyal Customers,Cluster_4
CUST_00378,3367.37,3,25,2024-01-25 03:41:13,2024-08-29 03:37:25,4,0,2,1,3,0.0,1122.46,124.8,3,3367.37,2,4,4,244,10,Loyal Customers,Cluster_4
